dataset,condition,formula,target_name,target_error_hartree,point_role,relative_to_model_time,requested_time,recommended_stage1,existing_nearest_relative_mismatch,relative_to_target_analytic_time
p03,N2_active_eq_sto3g,current_m3,CA,0.0015936001019904,direct_coarse_validation,0.85,1.0334266957937879,True,0.2638273329760721,
p03,N2_active_eq_sto3g,current_m3,CA,0.0015936001019904,direct_coarse_validation,0.9,1.0942165014287168,True,0.30472581447740166,
p03,N2_active_eq_sto3g,current_m3,CA,0.0015936001019904,direct_coarse_validation,0.95,1.1550063070636454,True,0.3413191926628014,
p03,N2_active_eq_sto3g,current_m3,CA,0.0015936001019904,direct_coarse_validation,1.0,1.2157961126985741,True,0.3742532330296614,
p03,N2_active_eq_sto3g,current_m3,CA,0.0015936001019904,direct_coarse_validation,1.05,1.2765859183335029,True,0.40405069812348704,
p03,N2_active_eq_sto3g,current_m3,CA,0.0015936001019904,direct_coarse_validation,1.1,1.3373757239684316,True,0.4311393027542376,
p03,N2_active_eq_sto3g,current_m3,CA,0.0015936001019904,direct_coarse_validation,1.15,1.3981655296033602,True,0.45587237654753154,
p03,N2_active_eq_sto3g,current_m3,CA,0.0015936001019904,optional_target_specific_refit_training,,0.1161607139634619,False,0.12468265038069837,0.1
p03,N2_active_eq_sto3g,current_m3,CA,0.0015936001019904,optional_target_specific_refit_training,,0.2323214279269238,False,0.12468265038069837,0.2
p03,N2_active_eq_sto3g,current_m3,CA,0.0015936001019904,optional_target_specific_refit_training,,0.3484821418903857,False,0.06276445801608477,0.3
p03,N2_active_eq_sto3g,current_m3,CA,0.0015936001019904,optional_target_specific_refit_training,,0.4646428558538476,False,0.20997225624566185,0.4
p03,N2_active_eq_sto3g,current_m3,CA,0.0015936001019904,optional_target_specific_refit_training,,0.5808035698173095,False,0.024917675878678436,0.5
p03,N2_active_eq_sto3g,current_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.85,0.3134346615221335,True,0.04203487750919144,
p03,N2_active_eq_sto3g,current_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.9,0.33187199455284727,True,0.015855949019097038,
p03,N2_active_eq_sto3g,current_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.95,0.350309327583561,True,0.06765300433388133,
p03,N2_active_eq_sto3g,current_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.0,0.36874666061427475,True,0.11427035411718733,
p03,N2_active_eq_sto3g,current_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.05,0.3871839936449885,True,0.1564479563020833,
p03,N2_active_eq_sto3g,current_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.1,0.4056213266757023,True,0.194791231015625,
p03,N2_active_eq_sto3g,current_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.15,0.42405865970641593,True,0.229800307927989,
p03,N2_active_eq_sto3g,current_m3,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.03673324307558647,False,0.7782794100389228,0.1
p03,N2_active_eq_sto3g,current_m3,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.07346648615117295,False,0.11086029498053862,0.2
p03,N2_active_eq_sto3g,current_m3,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.1101997292267594,False,0.18551960669261547,0.3
p03,N2_active_eq_sto3g,current_m3,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.1469329723023459,False,0.11086029498053862,0.4
p03,N2_active_eq_sto3g,current_m3,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.18366621537793235,False,0.0669676460233537,0.5
p03,N2_active_eq_sto3g,yoshida4,CA,0.0015936001019904,direct_coarse_validation,0.85,0.2273611388548267,True,0.24292474852612944,
p03,N2_active_eq_sto3g,yoshida4,CA,0.0015936001019904,direct_coarse_validation,0.9,0.24073532349334592,True,0.2849844847191223,
p03,N2_active_eq_sto3g,yoshida4,CA,0.0015936001019904,direct_coarse_validation,0.95,0.2541095081318651,True,0.32261688026022106,
p03,N2_active_eq_sto3g,yoshida4,CA,0.0015936001019904,direct_coarse_validation,1.0,0.26748369277038436,True,0.3564860362472101,
p03,N2_active_eq_sto3g,yoshida4,CA,0.0015936001019904,direct_coarse_validation,1.05,0.2808578774089036,True,0.3871295583306763,
p03,N2_active_eq_sto3g,yoshida4,CA,0.0015936001019904,direct_coarse_validation,1.1,0.2942320620474228,True,0.4149873056792819,
p03,N2_active_eq_sto3g,yoshida4,CA,0.0015936001019904,direct_coarse_validation,1.15,0.307606246685942,True,0.44042264021496524,
p03,N2_active_eq_sto3g,yoshida4,CA,0.0015936001019904,optional_target_specific_refit_training,,0.026559794734424033,False,0.12468265038069815,0.1
p03,N2_active_eq_sto3g,yoshida4,CA,0.0015936001019904,optional_target_specific_refit_training,,0.053119589468848066,False,0.12468265038069815,0.2
p03,N2_active_eq_sto3g,yoshida4,CA,0.0015936001019904,optional_target_specific_refit_training,,0.07967938420327209,False,0.06276445801608477,0.3
p03,N2_active_eq_sto3g,yoshida4,CA,0.0015936001019904,optional_target_specific_refit_training,,0.10623917893769613,False,0.19754451295895503,0.4
p03,N2_active_eq_sto3g,yoshida4,CA,0.0015936001019904,optional_target_specific_refit_training,,0.13279897367212015,False,0.01439064627111497,0.5
p03,N2_active_eq_sto3g,yoshida4,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.85,0.07143743288389273,True,0.04536722309259145,
p03,N2_active_eq_sto3g,yoshida4,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.9,0.07563963481823936,True,0.01270873374588577,
p03,N2_active_eq_sto3g,yoshida4,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.95,0.07984183675258599,True,0.06467143196978653,
p03,N2_active_eq_sto3g,yoshida4,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.0,0.08404403868693262,True,0.11143786037129721,
p03,N2_active_eq_sto3g,yoshida4,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.05,0.08824624062127925,True,0.1537503432107592,
p03,N2_active_eq_sto3g,yoshida4,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.1,0.0924484425556259,True,0.19221623670117938,
p03,N2_active_eq_sto3g,yoshida4,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.15,0.09665064448997251,True,0.22733726988808456,
p03,N2_active_eq_sto3g,yoshida4,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.008398944554732687,False,0.7782794100389228,0.1
p03,N2_active_eq_sto3g,yoshida4,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.016797889109465374,False,0.11086029498053862,0.2
p03,N2_active_eq_sto3g,yoshida4,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.025196833664198056,False,0.18551960669261547,0.3
p03,N2_active_eq_sto3g,yoshida4,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.03359577821893075,False,0.11086029498053862,0.4
p03,N2_active_eq_sto3g,yoshida4,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.04199472277366343,False,0.0669676460233537,0.5
p03,N2_active_eq_sto3g,two_term_center,CA,0.0015936001019904,direct_coarse_validation,0.85,0.8814459170770493,False,0.24933543305990713,
p03,N2_active_eq_sto3g,two_term_center,CA,0.0015936001019904,direct_coarse_validation,0.9,0.9332956769051111,False,0.29103902011213456,
p03,N2_active_eq_sto3g,two_term_center,CA,0.0015936001019904,direct_coarse_validation,0.95,0.9851454367331728,False,0.32835275589570645,
p03,N2_active_eq_sto3g,two_term_center,CA,0.0015936001019904,direct_coarse_validation,1.0,1.0369951965612345,False,0.36193511810092105,
p03,N2_active_eq_sto3g,two_term_center,CA,0.0015936001019904,direct_coarse_validation,1.05,1.0888449563892963,False,0.39231916009611534,
p03,N2_active_eq_sto3g,two_term_center,CA,0.0015936001019904,direct_coarse_validation,1.1,1.140694716217358,False,0.41994101645538284,
p03,N2_active_eq_sto3g,two_term_center,CA,0.0015936001019904,direct_coarse_validation,1.15,1.1925444760454196,False,0.4451609722616705,
p03,N2_active_eq_sto3g,two_term_center,CA,0.0015936001019904,optional_target_specific_refit_training,,0.10172603458517114,False,0.12468265038069815,0.1
p03,N2_active_eq_sto3g,two_term_center,CA,0.0015936001019904,optional_target_specific_refit_training,,0.20345206917034228,False,0.12468265038069815,0.2
p03,N2_active_eq_sto3g,two_term_center,CA,0.0015936001019904,optional_target_specific_refit_training,,0.3051781037555134,False,0.06276445801608488,0.3
p03,N2_active_eq_sto3g,two_term_center,CA,0.0015936001019904,optional_target_specific_refit_training,,0.40690413834068456,False,0.20184642409666154,0.4
p03,N2_active_eq_sto3g,two_term_center,CA,0.0015936001019904,optional_target_specific_refit_training,,0.5086301729258557,False,0.018034618058348606,0.5
p03,N2_active_eq_sto3g,two_term_center,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.85,0.2739252511612103,False,0.044167210808147006,
p03,N2_active_eq_sto3g,two_term_center,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.9,0.2900385012295168,False,0.01384207868119458,
p03,N2_active_eq_sto3g,two_term_center,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.95,0.3061517512978233,False,0.06574512717165804,
p03,N2_active_eq_sto3g,two_term_center,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.0,0.3222650013661298,False,0.11245787081307512,
p03,N2_active_eq_sto3g,two_term_center,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.05,0.3383782514344363,False,0.15472178172673823,
p03,N2_active_eq_sto3g,two_term_center,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.1,0.3544915015027428,False,0.19314351892097736,
p03,N2_active_eq_sto3g,two_term_center,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.15,0.3706047515710492,False,0.22822423548963044,
p03,N2_active_eq_sto3g,two_term_center,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.032168596662620265,False,0.7782794100389225,0.1
p03,N2_active_eq_sto3g,two_term_center,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.06433719332524053,False,0.11086029498053873,0.2
p03,N2_active_eq_sto3g,two_term_center,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.09650578998786079,False,0.18551960669261525,0.3
p03,N2_active_eq_sto3g,two_term_center,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.12867438665048106,False,0.11086029498053873,0.4
p03,N2_active_eq_sto3g,two_term_center,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.16084298331310132,False,0.06696764602335348,0.5
p03,N2_active_eq_sto3g,yoshida6_m3,CA,0.0015936001019904,direct_coarse_validation,0.85,0.4913401176138862,True,0.09021973947988882,
p03,N2_active_eq_sto3g,yoshida6_m3,CA,0.0015936001019904,direct_coarse_validation,0.9,0.5202424774735266,True,0.14076308728656173,
p03,N2_active_eq_sto3g,yoshida6_m3,CA,0.0015936001019904,direct_coarse_validation,0.95,0.5491448373331669,True,0.18598608269253203,
p03,N2_active_eq_sto3g,yoshida6_m3,CA,0.0015936001019904,direct_coarse_validation,1.0,0.5780471971928073,True,0.22668677855790553,
p03,N2_active_eq_sto3g,yoshida6_m3,CA,0.0015936001019904,direct_coarse_validation,1.05,0.6069495570524477,True,0.2635112176741957,
p03,N2_active_eq_sto3g,yoshida6_m3,CA,0.0015936001019904,direct_coarse_validation,1.1,0.6358519169120881,True,0.2969879805071869,
p03,N2_active_eq_sto3g,yoshida6_m3,CA,0.0015936001019904,direct_coarse_validation,1.15,0.6647542767717283,True,0.3275537204851351,
p03,N2_active_eq_sto3g,yoshida6_m3,CA,0.0015936001019904,optional_target_specific_refit_training,,0.05643063378657756,False,0.31870793094203864,0.1
p03,N2_active_eq_sto3g,yoshida6_m3,CA,0.0015936001019904,optional_target_specific_refit_training,,0.11286126757315512,False,0.021938103586941926,0.2
p03,N2_active_eq_sto3g,yoshida6_m3,CA,0.0015936001019904,optional_target_specific_refit_training,,0.16929190135973265,False,0.09161057458938471,0.3
p03,N2_active_eq_sto3g,yoshida6_m3,CA,0.0015936001019904,optional_target_specific_refit_training,,0.22572253514631024,False,0.14838491367754836,0.4
p03,N2_active_eq_sto3g,yoshida6_m3,CA,0.0015936001019904,optional_target_specific_refit_training,,0.2821531689328878,False,0.170994588915788,0.5
p03,N2_active_eq_sto3g,yoshida6_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.85,0.2237518228573941,True,0.14088424488026363,
p03,N2_active_eq_sto3g,yoshida6_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.9,0.236913694790182,True,0.18861289794247127,
p03,N2_active_eq_sto3g,yoshida6_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.95,0.2500755667229699,True,0.23131748226128857,
p03,N2_active_eq_sto3g,yoshida6_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.0,0.26323743865575777,True,0.2551399821889546,
p03,N2_active_eq_sto3g,yoshida6_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.05,0.27639931058854567,True,0.1953714116085281,
p03,N2_active_eq_sto3g,yoshida6_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.1,0.28956118252133356,True,0.141036347444504,
p03,N2_active_eq_sto3g,yoshida6_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.15,0.3027230544541214,True,0.09142607146865633,
p03,N2_active_eq_sto3g,yoshida6_m3,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.026192779965747044,False,0.46779926762206947,0.1
p03,N2_active_eq_sto3g,yoshida6_m3,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.05238555993149409,False,0.26610036618896526,0.2
p03,N2_active_eq_sto3g,yoshida6_m3,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.07857833989724113,False,0.02146715491862028,0.3
p03,N2_active_eq_sto3g,yoshida6_m3,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.10477111986298818,False,0.10084945071655205,0.4
p03,N2_active_eq_sto3g,yoshida6_m3,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.13096389982873521,False,0.1193204394267583,0.5
p03,N2_active_stretch150_sto3g,current_m3,CA,0.0015936001019904,direct_coarse_validation,0.85,2.030729305673216,True,0.3177930633089602,
p03,N2_active_stretch150_sto3g,current_m3,CA,0.0015936001019904,direct_coarse_validation,0.9,2.150183970712817,True,0.35569344868068453,
p03,N2_active_stretch150_sto3g,current_m3,CA,0.0015936001019904,direct_coarse_validation,0.95,2.269638635752418,True,0.3896043198027538,
p03,N2_active_stretch150_sto3g,current_m3,CA,0.0015936001019904,direct_coarse_validation,1.0,2.3890933007920188,True,0.4201241038126161,
p03,N2_active_stretch150_sto3g,current_m3,CA,0.0015936001019904,direct_coarse_validation,1.05,2.5085479658316197,True,0.447737241726301,
p03,N2_active_stretch150_sto3g,current_m3,CA,0.0015936001019904,direct_coarse_validation,1.1,2.628002630871221,True,0.47284009437510566,
p03,N2_active_stretch150_sto3g,current_m3,CA,0.0015936001019904,direct_coarse_validation,1.15,2.7474572959108214,True,0.4957600902718401,
p03,N2_active_stretch150_sto3g,current_m3,CA,0.0015936001019904,optional_target_specific_refit_training,,0.20821799728011323,False,0.12468265038069837,0.1
p03,N2_active_stretch150_sto3g,current_m3,CA,0.0015936001019904,optional_target_specific_refit_training,,0.41643599456022645,False,0.12468265038069837,0.2
p03,N2_active_stretch150_sto3g,current_m3,CA,0.0015936001019904,optional_target_specific_refit_training,,0.6246539918403397,False,0.06276445801608477,0.3
p03,N2_active_stretch150_sto3g,current_m3,CA,0.0015936001019904,optional_target_specific_refit_training,,0.8328719891204529,False,0.22921135883373678,0.4
p03,N2_active_stretch150_sto3g,current_m3,CA,0.0015936001019904,optional_target_specific_refit_training,,1.041089986400566,False,0.016439716882445943,0.5
p03,N2_active_stretch150_sto3g,current_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.85,0.5643499531103456,True,0.037384550788517545,
p03,N2_active_stretch150_sto3g,current_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.9,0.5975470091756602,True,0.020247924255289096,
p03,N2_active_stretch150_sto3g,current_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.95,0.6307440652409745,True,0.07181382297869476,
p03,N2_active_stretch150_sto3g,current_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.0,0.663941121306289,True,0.11822313182976008,
p03,N2_active_stretch150_sto3g,current_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.05,0.6971381773716036,True,0.16021250650453356,
p03,N2_active_stretch150_sto3g,current_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.1,0.730335233436918,True,0.19838466529978194,
p03,N2_active_stretch150_sto3g,current_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.15,0.7635322895022323,True,0.23323750593892179,
p03,N2_active_stretch150_sto3g,current_m3,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.06584431212439024,False,0.7782794100389232,0.1
p03,N2_active_stretch150_sto3g,current_m3,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.13168862424878047,False,0.1108602949805384,0.2
p03,N2_active_stretch150_sto3g,current_m3,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.1975329363731707,False,0.18551960669261547,0.3
p03,N2_active_stretch150_sto3g,current_m3,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.26337724849756095,False,0.1108602949805384,0.4
p03,N2_active_stretch150_sto3g,current_m3,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.3292215606219512,False,0.0669676460233537,0.5
p03,N2_active_stretch150_sto3g,yoshida4,CA,0.0015936001019904,direct_coarse_validation,0.85,0.41835458844653445,True,0.25699501303130323,
p03,N2_active_stretch150_sto3g,yoshida4,CA,0.0015936001019904,direct_coarse_validation,0.9,0.4429636818845659,True,0.29827306786289753,
p03,N2_active_stretch150_sto3g,yoshida4,CA,0.0015936001019904,direct_coarse_validation,0.95,0.46757277532259733,True,0.33520606429116606,
p03,N2_active_stretch150_sto3g,yoshida4,CA,0.0015936001019904,direct_coarse_validation,1.0,0.4921818687606288,True,0.36844576107660787,
p03,N2_active_stretch150_sto3g,yoshida4,CA,0.0015936001019904,direct_coarse_validation,1.05,0.5167909621986603,True,0.39851977245391224,
p03,N2_active_stretch150_sto3g,yoshida4,CA,0.0015936001019904,direct_coarse_validation,1.1,0.5414000556366917,True,0.42585978279691616,
p03,N2_active_stretch150_sto3g,yoshida4,CA,0.0015936001019904,direct_coarse_validation,1.15,0.5660091490747231,True,0.45082240093618065,
p03,N2_active_stretch150_sto3g,yoshida4,CA,0.0015936001019904,optional_target_specific_refit_training,,0.04760900258856924,False,0.12468265038069815,0.1
p03,N2_active_stretch150_sto3g,yoshida4,CA,0.0015936001019904,optional_target_specific_refit_training,,0.09521800517713848,False,0.12468265038069815,0.2
p03,N2_active_stretch150_sto3g,yoshida4,CA,0.0015936001019904,optional_target_specific_refit_training,,0.1428270077657077,False,0.06276445801608488,0.3
p03,N2_active_stretch150_sto3g,yoshida4,CA,0.0015936001019904,optional_target_specific_refit_training,,0.19043601035427696,False,0.20626783276597038,0.4
p03,N2_active_stretch150_sto3g,yoshida4,CA,0.0015936001019904,optional_target_specific_refit_training,,0.2380450129428462,False,0.021779811284116102,0.5
p03,N2_active_stretch150_sto3g,yoshida4,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.85,0.1283410653747074,True,0.04302194813800142,
p03,N2_active_stretch150_sto3g,yoshida4,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.9,0.13589053980851373,True,0.014923715647443214,
p03,N2_active_stretch150_sto3g,yoshida4,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.95,0.14344001424232003,True,0.06676983587652496,
p03,N2_active_stretch150_sto3g,yoshida4,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.0,0.15098948867612635,True,0.11343134408269884,
p03,N2_active_stretch150_sto3g,yoshida4,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.05,0.15853896310993268,True,0.1556488991263798,
p03,N2_active_stretch150_sto3g,yoshida4,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.1,0.166088437543739,True,0.19402849462063532,
p03,N2_active_stretch150_sto3g,yoshida4,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.15,0.1736379119775453,True,0.22907073398495548,
p03,N2_active_stretch150_sto3g,yoshida4,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.015055288530873104,False,0.7782794100389228,0.1
p03,N2_active_stretch150_sto3g,yoshida4,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.03011057706174621,False,0.11086029498053862,0.2
p03,N2_active_stretch150_sto3g,yoshida4,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.04516586559261931,False,0.18551960669261525,0.3
p03,N2_active_stretch150_sto3g,yoshida4,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.06022115412349242,False,0.11086029498053862,0.4
p03,N2_active_stretch150_sto3g,yoshida4,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.07527644265436552,False,0.0669676460233537,0.5
p03,N2_active_stretch150_sto3g,two_term_center,CA,0.0015936001019904,direct_coarse_validation,0.85,1.6592618588753745,False,0.2766396671203145,
p03,N2_active_stretch150_sto3g,two_term_center,CA,0.0015936001019904,direct_coarse_validation,0.9,1.7568654976327496,False,0.3168263522802971,
p03,N2_active_stretch150_sto3g,two_term_center,CA,0.0015936001019904,direct_coarse_validation,0.95,1.8544691363901245,False,0.35278286005501824,
p03,N2_active_stretch150_sto3g,two_term_center,CA,0.0015936001019904,direct_coarse_validation,1.0,1.9520727751474996,False,0.38514371705226746,
p03,N2_active_stretch150_sto3g,two_term_center,CA,0.0015936001019904,direct_coarse_validation,1.05,2.0496764139048747,False,0.4144225876688261,
p03,N2_active_stretch150_sto3g,two_term_center,CA,0.0015936001019904,direct_coarse_validation,1.1,2.1472800526622495,False,0.4410397427747885,
p03,N2_active_stretch150_sto3g,two_term_center,CA,0.0015936001019904,direct_coarse_validation,1.15,2.2448836914196244,False,0.4653423626541455,
p03,N2_active_stretch150_sto3g,two_term_center,CA,0.0015936001019904,optional_target_specific_refit_training,,0.18235149697781405,False,0.12468265038069815,0.1
p03,N2_active_stretch150_sto3g,two_term_center,CA,0.0015936001019904,optional_target_specific_refit_training,,0.3647029939556281,False,0.12468265038069815,0.2
p03,N2_active_stretch150_sto3g,two_term_center,CA,0.0015936001019904,optional_target_specific_refit_training,,0.5470544909334422,False,0.06276445801608488,0.3
p03,N2_active_stretch150_sto3g,two_term_center,CA,0.0015936001019904,optional_target_specific_refit_training,,0.7294059879112562,False,0.21624587665481676,0.4
p03,N2_active_stretch150_sto3g,two_term_center,CA,0.0015936001019904,optional_target_specific_refit_training,,0.9117574848890703,False,0.027003298676146703,0.5
p03,N2_active_stretch150_sto3g,two_term_center,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.85,0.49274694593620905,False,0.04053189275599478,
p03,N2_active_stretch150_sto3g,two_term_center,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.9,0.5217320604030449,False,0.017275434619338226,
p03,N2_active_stretch150_sto3g,two_term_center,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.95,0.5507171748698807,False,0.06899778016568892,
p03,N2_active_stretch150_sto3g,two_term_center,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.0,0.5797022893367165,False,0.11554789115740449,
p03,N2_active_stretch150_sto3g,two_term_center,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.05,0.6086874038035524,False,0.15766465824514708,
p03,N2_active_stretch150_sto3g,two_term_center,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.1,0.6376725182703882,False,0.19595262832491311,
