condition,formula,time,truth_provenance,signed_direct_shift_hartree,ground_overlap_probability,eigenpair_residual_2_norm,branch_disagreement,wall_seconds,gpu_maximum_used_mib,gpu_peak_increment_mib
HF_full_stretch150_sto3g,current_m3,0.2879220855395028,new_h01_continuous_branch_calculation,-5.49495097091213e-06,0.9999995527591843,3.5282180167320494e-15,False,0.1966351659502834,435,0
HF_full_stretch150_sto3g,current_m3,0.3170992998370433,new_h01_continuous_branch_calculation,-2.0997160136858883e-06,0.9999982721158086,3.4312251259242973e-15,False,0.19644370791502297,435,0
HF_full_stretch150_sto3g,current_m3,0.31711680946155113,new_h01_continuous_branch_calculation,-2.0938212285786435e-06,0.9999982694205878,3.3134731953737465e-15,False,0.19651512801647186,435,0
HF_full_stretch150_sto3g,current_m3,0.3252062559841748,new_h01_continuous_branch_calculation,2.3252235944453204e-06,0.9999957247081123,3.4497404578472753e-15,False,0.19954383303411305,435,0
HF_full_stretch150_sto3g,current_m3,0.3252237656086826,new_h01_continuous_branch_calculation,2.3403769912971033e-06,0.9999957141608711,3.957080293481176e-15,False,0.19632815895602107,435,0
HF_full_stretch150_sto3g,current_m3,0.33575219982745763,new_h01_continuous_branch_calculation,3.21083630031795e-05,0.9999506224141492,3.5712351188993845e-15,False,0.196150358999148,435,0
HF_full_stretch150_sto3g,current_m3,0.3357707394298777,new_h01_continuous_branch_calculation,3.227443583685596e-05,0.9999502338375221,2.8747508644615108e-15,False,0.19554802193306386,435,0
HF_full_stretch150_sto3g,current_m3,0.3443360357479498,new_h01_continuous_branch_calculation,-7.514239183221492e-05,0.9998833493528692,3.871061444100566e-15,False,0.19730974407866597,435,0
HF_full_stretch150_sto3g,current_m3,0.34435457535036984,new_h01_continuous_branch_calculation,-7.482541348883696e-05,0.9998844833707689,4.116473088919729e-15,False,0.19755886192433536,435,0
HF_full_stretch150_sto3g,current_m3,0.35440509981787194,new_h01_continuous_branch_calculation,-2.9877607412563307e-05,0.9999890167990848,4.238733905593315e-15,False,0.1973154239822179,435,0
HF_full_stretch150_sto3g,current_m3,0.3544246693982042,new_h01_continuous_branch_calculation,-2.985496560817427e-05,0.9999890410518933,5.0678956734322874e-15,False,0.19627545797266066,435,0
HF_full_stretch150_sto3g,current_m3,0.36346581551172474,new_h01_continuous_branch_calculation,-2.362744573353233e-05,0.9999945223432968,4.6352459233690905e-15,False,0.19783699186518788,435,0
HF_full_stretch150_sto3g,current_m3,0.363485385092057,new_h01_continuous_branch_calculation,-2.361939473582459e-05,0.9999945277424624,3.600092348776743e-15,False,0.19704962498508394,435,0
HF_full_stretch150_sto3g,current_m3,0.37305799980828624,new_h01_continuous_branch_calculation,-2.079962885589567e-05,0.9999960417830063,4.1740896749010485e-15,False,0.1971086449921131,435,0
HF_full_stretch150_sto3g,current_m3,0.37307859936653076,new_h01_continuous_branch_calculation,-2.0795152815712978e-05,0.9999960434463342,4.530578956046627e-15,False,0.1961419389117509,435,0
HF_full_stretch150_sto3g,current_m3,0.38259559527549974,new_h01_continuous_branch_calculation,-1.9034761631361126e-05,0.999996433202853,3.636812946573215e-15,False,0.19656260684132576,435,0
HF_full_stretch150_sto3g,current_m3,0.38261619483374426,new_h01_continuous_branch_calculation,-1.9031341461659256e-05,0.999996433392301,4.789490661190907e-15,False,0.19827073905617,435,0
HF_full_stretch150_sto3g,current_m3,0.39171089979870055,new_h01_continuous_branch_calculation,-1.7517565166702566e-05,0.9999963042646771,4.21265433241038e-15,False,0.19454514607787132,435,0
HF_full_stretch150_sto3g,current_m3,0.3917325293348573,new_h01_continuous_branch_calculation,-1.7513794310581332e-05,0.9999963034685685,5.784655140871907e-15,False,0.1957897311076522,435,0
HF_full_stretch150_sto3g,current_m3,0.40172537503927475,new_h01_continuous_branch_calculation,-1.5515526450447122e-05,0.9999956605535906,3.639486565169693e-15,False,0.19620440900325775,435,0
HF_full_stretch150_sto3g,current_m3,0.4017470045754315,new_h01_continuous_branch_calculation,-1.5510434797519975e-05,0.9999956584829095,3.803608729286257e-15,False,0.1973116439767182,435,0
HF_full_stretch150_sto3g,current_m3,0.4103637997891149,new_h01_continuous_branch_calculation,-1.3049080286007877e-05,0.9999945008927954,4.677783718919304e-15,False,0.19436250696890056,435,0
HF_full_stretch150_sto3g,current_m3,0.41038645930318385,new_h01_continuous_branch_calculation,-1.304119452055359e-05,0.999994496772573,3.784012114093112e-15,False,0.19568602181971073,435,0
HF_full_stretch150_sto3g,current_m3,0.42085515480304975,new_h01_continuous_branch_calculation,-8.092907922709526e-06,0.9999915351298275,4.6687285145167145e-15,False,0.19625603780150414,435,0
HF_full_stretch150_sto3g,current_m3,0.42087781431711874,new_h01_continuous_branch_calculation,-8.078432140577369e-06,0.9999915254714373,3.4679497509665884e-15,False,0.19618037901818752,435,0
HF_full_stretch150_sto3g,current_m3,0.42901669977952916,new_h01_continuous_branch_calculation,-1.0231996635893606e-06,0.99998619070914,4.6118090773807085e-15,False,0.19669390679337084,435,0
HF_full_stretch150_sto3g,current_m3,0.42904038927151034,new_h01_continuous_branch_calculation,-9.954737558501484e-07,0.9999861673228593,4.042905587720541e-15,False,0.1963136880658567,435,0
HF_full_stretch150_sto3g,current_m3,0.4399849345668247,new_h01_continuous_branch_calculation,2.242720467945674e-05,0.9999597909663681,4.304651625291963e-15,False,0.1964403281453997,435,0
HF_full_stretch150_sto3g,current_m3,0.44000862405880586,new_h01_continuous_branch_calculation,2.2519136510979298e-05,0.9999596615153159,3.3914108318493983e-15,False,0.1964326282031834,435,0
HF_full_stretch150_sto3g,current_m3,0.3443360357479498,audited_source_artifact,-7.514239183221492e-05,0.9998833493528692,3.871061444100566e-15,False,0.19730974407866597,435,0
HF_full_stretch150_sto3g,current_m3,0.34435457535036984,audited_source_artifact,-7.482541348883696e-05,0.9998844833707689,4.116473088919729e-15,False,0.19755886192433536,435,0
HF_full_stretch150_sto3g,current_m3,0.3481619917007048,new_h01_continuous_branch_calculation,-4.335800805697743e-05,0.9999694320017152,3.2754150686540128e-15,False,0.19725324399769306,435,0
HF_full_stretch150_sto3g,current_m3,0.3481807372987073,new_h01_continuous_branch_calculation,-4.3283122722650834e-05,0.9999695688174943,3.941705188592214e-15,False,0.19692255603149533,435,0
HF_full_stretch150_sto3g,current_m3,0.35198794765345975,new_h01_continuous_branch_calculation,-3.329472896811455e-05,0.9999850191179975,3.6283326491602685e-15,False,0.19659148692153394,435,0
HF_full_stretch150_sto3g,current_m3,0.35200689924704476,new_h01_continuous_branch_calculation,-3.3262113870181114e-05,0.9999850604157825,3.215111700286076e-15,False,0.19683744618669152,435,0
HF_full_stretch150_sto3g,current_m3,0.3558139036062148,new_h01_continuous_branch_calculation,-2.8401073352201196e-05,0.9999905356440038,4.8450640307496284e-15,False,0.19822825002484024,435,0
HF_full_stretch150_sto3g,current_m3,0.35583306119538216,new_h01_continuous_branch_calculation,-2.8382937056331913e-05,0.9999905535014485,3.820870836544581e-15,False,0.1998022818006575,435,0
HF_full_stretch150_sto3g,current_m3,0.35963985955896977,new_h01_continuous_branch_calculation,-2.5522949527858268e-05,0.9999931183424181,4.307025053158562e-15,False,0.19583647092804313,435,0
HF_full_stretch150_sto3g,current_m3,0.3596592231437196,new_h01_continuous_branch_calculation,-2.5511401660968293e-05,0.999993127650857,4.387576732130997e-15,False,0.19651461788453162,435,0
HF_full_stretch150_sto3g,current_m3,0.36346581551172474,audited_source_artifact,-2.362744573353233e-05,0.9999945223432968,4.6352459233690905e-15,False,0.19783699186518788,435,0
HF_full_stretch150_sto3g,current_m3,0.363485385092057,audited_source_artifact,-2.361939473582459e-05,0.9999945277424624,3.600092348776743e-15,False,0.19704962498508394,435,0
HF_full_stretch150_sto3g,current_m3,0.3672917714644798,new_h01_continuous_branch_calculation,-2.2274331457701398e-05,0.9999953525068611,3.843981498004571e-15,False,0.19626656803302467,435,0
HF_full_stretch150_sto3g,current_m3,0.36731154704039454,new_h01_continuous_branch_calculation,-2.226830889787433e-05,0.9999953558252572,3.721579388895277e-15,False,0.19647452794015408,435,0
HF_full_stretch150_sto3g,current_m3,0.3711177274172348,new_h01_continuous_branch_calculation,-2.1242396107139406e-05,0.9999958632219067,3.628257402528327e-15,False,0.1964851280208677,435,0
HF_full_stretch150_sto3g,current_m3,0.37113770898873194,new_h01_continuous_branch_calculation,-2.1237604218733705e-05,0.9999958652970924,4.5116601905413925e-15,False,0.19651251821778715,435,0
HF_full_stretch150_sto3g,current_m3,0.3749436833699898,new_h01_continuous_branch_calculation,-2.0406430605548855e-05,0.9999961762168363,4.3954485278165785e-15,False,0.1964235978666693,435,0
HF_full_stretch150_sto3g,current_m3,0.3749638709370694,new_h01_continuous_branch_calculation,-2.0402387341536577e-05,0.9999961774721288,3.2049721282932707e-15,False,0.19729807483963668,435,0
HF_full_stretch150_sto3g,current_m3,0.37876963932274477,new_h01_continuous_branch_calculation,-1.9688317010546257e-05,0.9999963547798071,3.5750936285287725e-15,False,0.19515304313972592,435,0
HF_full_stretch150_sto3g,current_m3,0.37879003288540686,new_h01_continuous_branch_calculation,-1.968470210811767e-05,0.9999963554414555,2.873753618553943e-15,False,0.19626520900055766,435,0
HF_full_stretch150_sto3g,current_m3,0.38259559527549974,audited_source_artifact,-1.9034761631361126e-05,0.999996433202853,3.636812946573215e-15,False,0.19656260684132576,435,0
HF_full_stretch150_sto3g,current_m3,0.38261619483374426,audited_source_artifact,-1.9031341461659256e-05,0.999996433392301,4.789490661190907e-15,False,0.19827073905617,435,0
HF_full_stretch150_sto3g,current_m3,0.38642155122825483,new_h01_continuous_branch_calculation,-1.8405987368037578e-05,0.9999964297519454,3.719045575300849e-15,False,0.1963761781807989,435,0
HF_full_stretch150_sto3g,current_m3,0.3864423567820818,new_h01_continuous_branch_calculation,-1.8402574200370554e-05,0.9999964295280989,3.3918233316249708e-15,False,0.196505987085402,435,0
HF_full_stretch150_sto3g,current_m3,0.39024750718100976,new_h01_continuous_branch_calculation,-1.7769368228319464e-05,0.999996352732737,3.804573615158843e-15,False,0.1959619999397546,435,0
HF_full_stretch150_sto3g,current_m3,0.3902685187304192,new_h01_continuous_branch_calculation,-1.7765795346250516e-05,0.9999963521116327,4.085141300348601e-15,False,0.19594417978078127,435,0
HF_full_stretch150_sto3g,current_m3,0.39407346313376485,new_h01_continuous_branch_calculation,-1.7095399791991523e-05,0.9999962032864615,3.332232584864776e-15,False,0.1961645488627255,435,0
HF_full_stretch150_sto3g,current_m3,0.3940946806787567,new_h01_continuous_branch_calculation,-1.709150399018027e-05,0.999996202249184,4.543762314406312e-15,False,0.19632664788514376,435,0
HF_full_stretch150_sto3g,current_m3,0.39789941908651977,new_h01_continuous_branch_calculation,-1.635473136256803e-05,0.9999959763823527,4.7523559363757605e-15,False,0.1967320570256561,435,0
HF_full_stretch150_sto3g,current_m3,0.39792084262709404,new_h01_continuous_branch_calculation,-1.6350338167521215e-05,0.9999959748754393,2.9776176755339583e-15,False,0.19649932789616287,435,0
HF_full_stretch150_sto3g,current_m3,0.40172537503927475,audited_source_artifact,-1.5515526450447122e-05,0.9999956605535906,3.639486565169693e-15,False,0.19620440900325775,435,0
HF_full_stretch150_sto3g,current_m3,0.4017470045754315,audited_source_artifact,-1.5510434797519975e-05,0.9999956584829095,3.803608729286257e-15,False,0.1973116439767182,435,0
HF_full_stretch150_sto3g,current_m3,0.4055513309920297,new_h01_continuous_branch_calculation,-1.4540605293368158e-05,0.999995236427547,4.035461947323745e-15,False,0.1965851269196719,435,0
HF_full_stretch150_sto3g,current_m3,0.40557316652376896,new_h01_continuous_branch_calculation,-1.4534568716826128e-05,0.9999952336444896,3.4917770895822234e-15,False,0.19684094609692693,435,0
HF_full_stretch150_sto3g,current_m3,0.4093772869447848,new_h01_continuous_branch_calculation,-1.3383800076629401e-05,0.9999946736887758,4.285537611960264e-15,False,0.19685560604557395,435,0
HF_full_stretch150_sto3g,current_m3,0.40939932847210647,new_h01_continuous_branch_calculation,-1.3376500590074593e-05,0.9999946699648348,4.277600318496176e-15,False,0.19650256796739995,435,0
HF_full_stretch150_sto3g,current_m3,0.41320324289753974,new_h01_continuous_branch_calculation,-1.1984727895126022e-05,0.9999939255519289,4.163974744809298e-15,False,0.1959964989218861,435,0
HF_full_stretch150_sto3g,current_m3,0.4132254904204438,new_h01_continuous_branch_calculation,-1.197573628357603e-05,0.9999939205333351,3.940698621623988e-15,False,0.19634902803227305,435,0
HF_full_stretch150_sto3g,current_m3,0.4170291988502948,new_h01_continuous_branch_calculation,-1.0260647704901569e-05,0.9999929187874586,4.112884513258333e-15,False,0.19749354291707277,435,0
HF_full_stretch150_sto3g,current_m3,0.41705165236878133,new_h01_continuous_branch_calculation,-1.0249359333300402e-05,0.9999929119125436,3.4283282844334383e-15,False,0.19619567808695138,435,0
HF_full_stretch150_sto3g,current_m3,0.42085515480304975,audited_source_artifact,-8.092907922709526e-06,0.9999915351298275,4.6687285145167145e-15,False,0.19625603780150414,435,0
HF_full_stretch150_sto3g,current_m3,0.42087781431711874,audited_source_artifact,-8.078432140577369e-06,0.9999915254714373,3.4679497509665884e-15,False,0.19618037901818752,435,0
HF_full_stretch150_sto3g,yoshida4,0.1316044362696474,new_h01_continuous_branch_calculation,-7.377917996885969e-05,0.9999986728928751,3.0353041948890422e-15,False,2.634330118075013,435,431
HF_full_stretch150_sto3g,yoshida4,0.13610002807804727,new_h01_continuous_branch_calculation,-7.974960357729411e-05,0.9999987749521678,3.3759368738450323e-15,False,0.09919121908023953,435,0
HF_full_stretch150_sto3g,yoshida4,0.13934587369727375,new_h01_continuous_branch_calculation,-8.419605350933672e-05,0.9999987865363482,2.972054652449585e-15,False,0.09995731594972312,435,0
HF_full_stretch150_sto3g,yoshida4,0.1441059120826383,new_h01_continuous_branch_calculation,-9.077410515999133e-05,0.9999987430269539,2.671111890218991e-15,False,0.09868084196932614,435,0
HF_full_stretch150_sto3g,yoshida4,0.14450116526999443,audited_source_artifact,-9.131882982092513e-05,0.9999987367460997,2.9305704796413323e-15,,0.3006959140766412,435,0
HF_full_stretch150_sto3g,yoshida4,0.14708731112490006,new_h01_continuous_branch_calculation,-9.486223004956153e-05,0.9999986865425375,3.191325868041952e-15,False,0.10420082602649927,435,0
HF_full_stretch150_sto3g,yoshida4,0.1521117960872293,new_h01_continuous_branch_calculation,-0.00010156583136185599,0.9999985453181809,3.147940767618e-15,False,0.0991112100891769,435,0
HF_full_stretch150_sto3g,yoshida4,0.15300123381528824,audited_source_artifact,-0.00010271596641628778,0.9999985142580287,2.6312391018858094e-15,,0.13727126200683415,435,0
HF_full_stretch150_sto3g,yoshida4,0.15482874855252637,new_h01_continuous_branch_calculation,-0.0001050340955219676,0.999998444442174,3.359439647416564e-15,False,0.09916863893158734,435,0
HF_full_stretch150_sto3g,yoshida4,0.1601176800918203,new_h01_continuous_branch_calculation,-0.0001113116490044476,0.99999819261565,2.7245879060603225e-15,False,0.09976748679764569,435,0
HF_full_stretch150_sto3g,yoshida4,0.161501302360582,audited_source_artifact,-0.0001128229688941415,0.999998112972819,2.8219548392883244e-15,,0.10103341098874807,435,0
HF_full_stretch150_sto3g,yoshida4,0.1625701859801527,new_h01_continuous_branch_calculation,-0.00011394627308882257,0.9999980470107687,3.24610402498433e-15,False,0.09930853894911706,435,0
HF_full_stretch150_sto3g,yoshida4,0.16812356409641133,new_h01_continuous_branch_calculation,-0.00011904561964555285,0.9999976312398083,2.978123030474839e-15,False,0.0996387479826808,435,0
HF_full_stretch150_sto3g,yoshida4,0.1700013709058758,audited_source_artifact,-0.00012043818580308936,0.9999974573221175,2.3884179700408668e-15,,0.10162269906140864,435,0
HF_full_stretch150_sto3g,yoshida4,0.17031162340777903,new_h01_continuous_branch_calculation,-0.00012064957174461067,0.9999974266576952,3.432104931437812e-15,False,0.09951288788579404,435,0
HF_full_stretch150_sto3g,yoshida4,0.17612944810100237,new_h01_continuous_branch_calculation,-0.00012346624422961852,0.9999967266976134,2.5994862720343834e-15,False,0.09969842713326216,435,0
HF_full_stretch150_sto3g,yoshida4,0.1780530608354053,new_h01_continuous_branch_calculation,-0.00012383817264318043,0.999996430166143,2.791607710425501e-15,False,0.09948922786861658,435,0
HF_full_stretch150_sto3g,yoshida4,0.1785014394511696,audited_source_artifact,-0.00012387827993051855,0.9999963552217614,2.9403948512304384e-15,,0.10344843217171729,435,0
HF_full_stretch150_sto3g,yoshida4,0.18413533210559335,new_h01_continuous_branch_calculation,-0.00012261700171336238,0.9999951711642784,2.779393093324158e-15,False,0.09942215797491372,435,0
HF_full_stretch150_sto3g,yoshida4,0.1870015079964634,audited_source_artifact,-0.0001204611319343888,0.9999943357402253,2.6880066201278305e-15,,0.10343427117913961,435,0
HF_full_stretch150_sto3g,yoshida4,0.19550157654175715,audited_source_artifact,-0.00010513875566639459,0.9999900849645346,2.1743078433493882e-15,,0.1012503900565207,435,0
N2_active_eq_sto3g,current_m3,0.5087079044082572,new_h01_continuous_branch_calculation,-1.144398305425845e-05,0.9999999966880684,7.82497759993085e-15,False,11.747651313897222,701,697
N2_active_eq_sto3g,current_m3,0.5119560393578187,new_h01_continuous_branch_calculation,-1.1735708732524432e-05,0.9999999965047894,6.179074290830111e-15,False,5.10870753810741,701,114
N2_active_eq_sto3g,current_m3,0.5386318987852136,new_h01_continuous_branch_calculation,-1.434455279178885e-05,0.9999999946189511,7.052993752944203e-15,False,5.045004541985691,701,114
N2_active_eq_sto3g,current_m3,0.542071100496514,new_h01_continuous_branch_calculation,-1.4709649085634475e-05,0.9999999943187441,5.538361885139586e-15,False,4.923351796111092,701,114
N2_active_eq_sto3g,current_m3,0.5626769158778955,new_h01_continuous_branch_calculation,-1.7042874054948465e-05,0.9999999921816074,7.996928738973698e-15,False,5.093222617171705,701,114
N2_active_eq_sto3g,current_m3,0.5628434869009499,new_h01_continuous_branch_calculation,-1.706278097618637e-05,0.9999999921617184,6.859329373343051e-15,False,4.994225976057351,701,114
N2_active_eq_sto3g,current_m3,0.5685558931621698,new_h01_continuous_branch_calculation,-1.775592011345282e-05,0.99999999145127,9.327450210752365e-15,False,4.713570216903463,701,114
N2_active_eq_sto3g,current_m3,0.5721861616352092,new_h01_continuous_branch_calculation,-1.820707635382499e-05,0.9999999909700299,7.11831614851771e-15,False,4.729834091151133,701,114
N2_active_eq_sto3g,current_m3,0.5957755579883599,new_h01_continuous_branch_calculation,-2.1347748419622325e-05,0.9999999871974838,8.56275173047539e-15,False,4.841765952063724,701,114
N2_active_eq_sto3g,current_m3,0.5959519273068881,new_h01_continuous_branch_calculation,-2.13726343891193e-05,0.9999999871645888,1.3866743498837692e-14,False,4.83164570806548,701,114
N2_active_eq_sto3g,current_m3,0.5984798875391262,new_h01_continuous_branch_calculation,-2.1731686040010535e-05,0.999999986684309,9.558863709692799e-15,False,4.7689771479927,701,114
N2_active_eq_sto3g,current_m3,0.6023012227739044,new_h01_continuous_branch_calculation,-2.2282843759930825e-05,0.9999999859272748,7.178891361367806e-15,False,4.67424859595485,701,114
N2_active_eq_sto3g,current_m3,0.6284038819160825,new_h01_continuous_branch_calculation,-2.6327174147885427e-05,0.9999999796163367,1.0031899831677418e-14,False,4.761104293167591,701,114
N2_active_eq_sto3g,current_m3,0.6288742000988243,new_h01_continuous_branch_calculation,-2.6404651417474114e-05,0.9999999794820776,4.749992130313799e-15,False,4.721354187000543,701,114
N2_active_eq_sto3g,current_m3,0.6290603677128263,new_h01_continuous_branch_calculation,-2.643536571625658e-05,0.9999999794287026,7.352597468516706e-15,False,5.01214335905388,701,114
N2_active_eq_sto3g,current_m3,0.6324162839125996,new_h01_continuous_branch_calculation,-2.69935429675823e-05,0.9999999784446812,9.48755273852494e-15,False,4.7859788469504565,701,114
N2_active_eq_sto3g,current_m3,0.6583278762930388,new_h01_continuous_branch_calculation,-3.159918800567855e-05,0.9999999692689763,8.772011500907155e-15,False,4.283426506910473,701,114
N2_active_eq_sto3g,current_m3,0.6619728422092888,new_h01_continuous_branch_calculation,-3.229037264513826e-05,0.9999999677237144,5.453957882267125e-15,False,4.11671870900318,701,114
N2_active_eq_sto3g,current_m3,0.6621688081187646,new_h01_continuous_branch_calculation,-3.232784384723094e-05,0.9999999676386473,5.2699641838990714e-15,False,3.9914619501214474,701,114
N2_active_eq_sto3g,current_m3,0.6625313450512949,new_h01_continuous_branch_calculation,-3.239724946125446e-05,0.9999999674807287,6.506354676041042e-15,False,4.0343291310127825,701,114
N2_active_eq_sto3g,current_m3,0.688251870669995,new_h01_continuous_branch_calculation,-3.7605732513354e-05,0.9999999542815977,8.56672245016289e-15,False,4.084745826898143,701,114
N2_active_eq_sto3g,current_m3,0.6926464061899901,new_h01_continuous_branch_calculation,-3.855322928655683e-05,0.9999999515841737,8.705483713902413e-15,False,4.151191968005151,701,114
N2_active_eq_sto3g,current_m3,0.6950714843197532,new_h01_continuous_branch_calculation,-3.908349018706893e-05,0.9999999500332566,4.1447884471076655e-15,False,4.169624202186242,701,114
N2_active_eq_sto3g,current_m3,0.6952772485247029,new_h01_continuous_branch_calculation,-3.9128725475444125e-05,0.9999999498995569,4.5830301669822456e-15,False,4.629447249928489,701,114
N2_active_eq_sto3g,current_m3,0.7281701264302177,new_h01_continuous_branch_calculation,-4.686382666999381e-05,0.999999923685723,1.2925033157899378e-14,False,4.4913726998493075,701,114
N2_active_eq_sto3g,current_m3,0.728385688930641,new_h01_continuous_branch_calculation,-4.691790976993304e-05,0.9999999234779146,1.2329729787064717e-14,False,4.674608149798587,701,114
N2_active_eq_sto3g,current_m3,0.761268768540682,new_h01_continuous_branch_calculation,-5.571179011472984e-05,0.9999998847173448,6.396830227913865e-15,False,4.653792175929993,701,114
N2_active_eq_sto3g,current_m3,0.7614941293365792,new_h01_continuous_branch_calculation,-5.577587742348974e-05,0.9999998843966924,1.072644611527116e-14,False,4.232494740048423,701,114
N2_active_eq_sto3g,current_m3,0.7707518855100658,new_h01_continuous_branch_calculation,-5.845487298315312e-05,0.9999998704644786,7.864915261155983e-15,False,4.116064449073747,701,114
N2_active_eq_sto3g,current_m3,0.7896576966267446,new_h01_continuous_branch_calculation,-6.421217245851382e-05,0.9999998368433118,1.2955465478173643e-14,False,4.369342304067686,701,114
N2_active_eq_sto3g,current_m3,0.8160902317165403,new_h01_continuous_branch_calculation,-7.292967885922391e-05,0.9999997752181007,7.248579454150403e-15,False,4.554538403870538,701,114
N2_active_eq_sto3g,current_m3,0.8361081493694943,new_h01_continuous_branch_calculation,-8.007146925666391e-05,0.99999971336248,6.477965386480058e-15,False,4.656134142074734,701,114
N2_active_eq_sto3g,current_m3,0.8614285779230147,new_h01_continuous_branch_calculation,-8.979926574493803e-05,0.999999607296378,8.162695306529745e-15,False,4.6395789289381355,701,114
N2_active_eq_sto3g,current_m3,0.8825586021122439,new_h01_continuous_branch_calculation,-9.85303309624779e-05,0.9999994750628959,6.33057137882455e-15,False,4.6262604899238795,701,114
N2_active_eq_sto3g,current_m3,0.9067669241294892,new_h01_continuous_branch_calculation,-0.00010922448788730567,0.9999989185980419,8.633535246980343e-15,False,4.451266390969977,701,114
N2_active_eq_sto3g,current_m3,0.9290090548549936,new_h01_continuous_branch_calculation,-0.00011981476170921472,0.9999986820390997,7.862937018781221e-15,False,4.276117133907974,701,114
N2_active_eq_sto3g,current_m3,0.9521052703359637,new_h01_continuous_branch_calculation,-0.000131367905117092,0.9999969131785109,1.2461751883702774e-14,False,4.273750924039632,701,114
N2_active_eq_sto3g,current_m3,0.9754595075977434,new_h01_continuous_branch_calculation,-0.0001441486612354028,0.9999972854382667,5.8119851896224276e-15,False,4.2645026058889925,701,114
N2_active_eq_sto3g,current_m3,0.9974436165424382,new_h01_continuous_branch_calculation,-0.00015652346880770985,0.9999936507992722,7.741860622044842e-15,False,4.277278927853331,701,114
N2_active_eq_sto3g,current_m3,1.021909960340493,new_h01_continuous_branch_calculation,-0.0001713590785495118,0.999996836335576,7.576937883617516e-15,False,4.30452925991267,701,114
N2_active_eq_sto3g,current_m3,1.0427819627489125,new_h01_continuous_branch_calculation,-0.00018438662775410315,0.9999851616050774,8.513275141683977e-15,False,4.329446946037933,701,114
N2_active_eq_sto3g,current_m3,1.0683604130832427,new_h01_continuous_branch_calculation,-0.0002014473197768875,0.9999919287163209,1.198224435520828e-14,False,4.337056539021432,701,114
N2_active_eq_sto3g,current_m3,0.5957755579883599,audited_source_artifact,-2.1347748419622325e-05,0.9999999871974838,8.56275173047539e-15,False,4.841765952063724,701,114
N2_active_eq_sto3g,current_m3,0.5959519273068881,audited_source_artifact,-2.13726343891193e-05,0.9999999871645888,1.3866743498837692e-14,False,4.83164570806548,701,114
N2_active_eq_sto3g,current_m3,0.6023952864104528,new_h01_continuous_branch_calculation,-2.2296539132315283e-05,0.999999985908163,9.219089068938238e-15,False,3.982500693993643,701,114
N2_active_eq_sto3g,current_m3,0.6025736153880757,new_h01_continuous_branch_calculation,-2.2322520287879912e-05,0.99999998587184,8.104723033100337e-15,False,3.9925826869439334,701,114
N2_active_eq_sto3g,current_m3,0.6090150148325457,new_h01_continuous_branch_calculation,-2.3276011718784372e-05,0.9999999845019102,8.035561879252424e-15,False,4.1779537461698055,701,114
N2_active_eq_sto3g,current_m3,0.6091953034692634,new_h01_continuous_branch_calculation,-2.3303122672365996e-05,0.9999999844618995,5.556627149965588e-15,False,4.80479518789798,701,114
N2_active_eq_sto3g,current_m3,0.6156347432546386,new_h01_continuous_branch_calculation,-2.428677759786823e-05,0.9999999829691643,6.413833940512657e-15,False,4.013803638052195,701,114
N2_active_eq_sto3g,current_m3,0.6158169915504511,new_h01_continuous_branch_calculation,-2.4315053572412e-05,0.9999999829250864,5.706886668313263e-15,False,4.222288629971445,701,114
N2_active_eq_sto3g,current_m3,0.6222544716767314,new_h01_continuous_branch_calculation,-2.5329451516702486e-05,0.9999999812995989,5.670667075057972e-15,False,4.031717474106699,701,114
N2_active_eq_sto3g,current_m3,0.6224386796316387,new_h01_continuous_branch_calculation,-2.5358928400869786e-05,0.999999981251079,5.851629121746682e-15,False,3.960653983987868,701,114
N2_active_eq_sto3g,current_m3,0.6288742000988243,audited_source_artifact,-2.6404651417474114e-05,0.9999999794820776,4.749992130313799e-15,False,4.721354187000543,701,114
N2_active_eq_sto3g,current_m3,0.6290603677128263,audited_source_artifact,-2.643536571625658e-05,0.9999999794287026,7.352597468516706e-15,False,5.01214335905388,701,114
N2_active_eq_sto3g,current_m3,0.6354939285209172,new_h01_continuous_branch_calculation,-2.7512998296695103e-05,0.9999999775046403,6.796745144657814e-15,False,4.227985562989488,701,114
N2_active_eq_sto3g,current_m3,0.635682055794014,new_h01_continuous_branch_calculation,-2.7544987158423455e-05,0.9999999774459948,6.3065745460412185e-15,False,4.1723928798455745,701,114
N2_active_eq_sto3g,current_m3,0.6421136569430101,new_h01_continuous_branch_calculation,-2.865511601538549e-05,0.9999999753544452,5.104905147432332e-15,False,4.288760139839724,701,114
N2_active_eq_sto3g,current_m3,0.6423037438752016,new_h01_continuous_branch_calculation,-2.8688417208789045e-05,0.9999999752900118,4.494663691142977e-15,False,4.675276195863262,701,114
N2_active_eq_sto3g,current_m3,0.648733385365103,new_h01_continuous_branch_calculation,-2.9831631142744834e-05,0.9999999730176672,5.059779740547311e-15,False,4.866784197976813,701,114
N2_active_eq_sto3g,current_m3,0.6489254319563893,new_h01_continuous_branch_calculation,-2.986628309488969e-05,0.9999999729469415,4.8766119010590984e-15,False,5.0229227531235665,701,114
N2_active_eq_sto3g,current_m3,0.655353113787196,new_h01_continuous_branch_calculation,-3.104317284901965e-05,0.999999970479426,4.622436067842924e-15,False,4.850576051976532,701,114
N2_active_eq_sto3g,current_m3,0.655547120037577,new_h01_continuous_branch_calculation,-3.107921458716069e-05,0.9999999704018452,6.2200232890294446e-15,False,4.801280700834468,701,114
