experiment_id,case_id,formula_id,grid_role,sign,absolute_time,time_hartree_inverse,selected_eigenbranch_id,principal_phase_radians,unwrapped_phase_radians,unwrap_integer,direct_shift_hartree,ground_state_overlap_probability,previous_branch_overlap_probability,degenerate_subspace_projector_overlap_probability,eigenpair_residual_2_norm,unitarity_residual_frobenius,branch_reliable,direct_cost,infeasible_error_budget
B,H4,m5_best,decision_frozen_grid,1,0.7280237816505827,0.7280237816505827,0,-1.3358580765401256,-1.3358580765401256,0,-3.08948229665873e-07,0.9999999998695028,0.9999999999999474,0.9999999999999474,2.9628331063060522e-15,8.715693112656912e-13,True,41411845.60596707,False
B,H4,m5_best,decision_frozen_grid,1,0.7318183435540704,0.7318183435540704,0,-1.3428207605921025,-1.3428207605921025,0,-3.1534532696220197e-07,0.9999999998637639,0.9999999999999418,0.9999999999999418,1.5093198981410373e-15,8.739855974150131e-13,True,41198777.47620283,False
B,H4,m5_best,decision_frozen_grid,1,0.7356326832455952,0.7356326832455952,0,-1.3498197352494663,-1.3498197352494663,0,-3.2187379783721326e-07,0.9999999998577762,0.9999999999999372,0.9999999999999372,1.462318478493298e-15,8.696976233000044e-13,True,40986839.526986174,False
B,H4,m5_best,decision_frozen_grid,1,0.739466903809758,0.739466903809758,0,-1.3568551896670387,-1.3568551896670387,0,-3.2853630549389834e-07,0.999999999851519,0.9999999999999338,0.9999999999999338,2.1084157660763794e-15,8.703394101692921e-13,True,40776026.28143292,False
B,H4,m5_best,decision_frozen_grid,1,0.7433211088684509,0.7433211088684509,0,-1.3639273139856185,-1.3639273139856185,0,-3.353355637614186e-07,0.9999999998449864,0.999999999999929,0.999999999999929,2.800431375953566e-15,8.669541529919547e-13,True,40566332.29613121,False
B,H4,m5_best,decision_frozen_grid,1,0.7471954025836586,0.7471954025836586,0,-1.3710362993371317,-1.3710362993371317,0,-3.4227434553280034e-07,0.9999999998381635,0.9999999999999261,0.9999999999999261,1.8547102104221598e-15,8.696246741406902e-13,True,40357752.16294423,False
B,H4,m5_best,decision_frozen_grid,1,0.7510898896602715,0.7510898896602715,0,-1.378182337849784,-1.378182337849784,0,-3.493554692202139e-07,0.9999999998310352,0.9999999999999198,0.9999999999999198,1.647040346656839e-15,8.728680720831286e-13,True,40150280.50520158,False
B,H4,m5_best,decision_frozen_grid,1,0.7550046753489176,0.7550046753489176,0,-1.3853656226532705,-1.3853656226532705,0,-3.565818147421851e-07,0.999999999823592,0.9999999999999141,0.9999999999999141,2.0364022228492722e-15,8.70197810119858e-13,True,39943911.98141938,False
B,H4,m5_best,decision_frozen_grid,1,0.7589398654488051,0.7589398654488051,0,-1.3925863478839895,-1.3925863478839895,0,-3.6395631708430187e-07,0.999999999815816,0.9999999999999081,0.9999999999999081,3.3615523927022863e-15,8.670402703641854e-13,True,39738641.283296615,False
B,H4,m5_best,decision_frozen_grid,1,0.7628955663105832,0.7628955663105832,0,-1.3998447086902963,-1.3998447086902963,0,-3.7148197096215085e-07,0.9999999998077025,0.9999999999999092,0.9999999999999092,2.350583084505256e-15,8.691238261515961e-13,True,39534463.13652679,False
B,H4,m5_best,decision_frozen_grid,1,0.766871884839215,0.766871884839215,0,-1.4071409012377782,-1.4071409012377782,0,-3.791618314874512e-07,0.9999999997992193,0.9999999999999098,0.9999999999999098,2.498187398017562e-15,8.674774657775211e-13,True,39331372.30059044,False
B,H4,m5_best,decision_frozen_grid,1,0.7708689284968675,0.7708689284968675,0,-1.4144751227145556,-1.4144751227145556,0,-3.869990099492071e-07,0.9999999997903584,0.9999999999999023,0.9999999999999023,3.155932461569313e-15,8.668720002802496e-13,True,39129363.5673454,False
B,H4,m5_best,decision_frozen_grid,1,0.7748868053058158,0.7748868053058158,0,-1.4218475713366152,-1.4218475713366152,0,-3.9499667803255534e-07,0.9999999997811049,0.9999999999998976,0.9999999999998976,3.379769988160355e-15,8.674741656369697e-13,True,38928431.761720456,False
B,H4,m5_best,decision_frozen_grid,1,0.7789256238513615,0.7789256238513615,0,-1.4292584463531761,-1.4292584463531761,0,-4.0315807603441556e-07,0.9999999997714428,0.9999999999998992,0.9999999999998992,4.728842539907249e-15,8.67626930813595e-13,True,38728571.74335611,False
B,H4,m5_best,decision_frozen_grid,1,0.7829854932847689,0.7829854932847689,0,-1.4367079480520641,-1.4367079480520641,0,-4.11486497320368e-07,0.9999999997613378,0.999999999999893,0.999999999999893,2.8359169492421523e-15,8.709285252888606e-13,True,38529778.40243025,False
B,H4,m5_best,decision_frozen_grid,1,0.7870665233262131,0.7870665233262131,0,-1.4441962777651491,-1.4441962777651491,0,-4.1998531674636297e-07,0.9999999997507869,0.9999999999998803,0.9999999999998803,3.0862327256820495e-15,8.666121016536284e-13,True,38332046.66620787,False
B,H4,m5_best,decision_frozen_grid,1,0.7911688242677469,0.7911688242677469,0,-1.4517236378737617,-1.4517236378737617,0,-4.286579564638515e-07,0.9999999997397653,0.999999999999873,0.999999999999873,1.995525592583872e-15,8.685084869885289e-13,True,38135371.49036148,False
B,H4,m5_best,decision_frozen_grid,1,0.7952925069762802,0.7952925069762802,0,-1.4592902318141883,-1.4592902318141883,0,-4.375079176721641e-07,0.9999999997282545,0.9999999999998694,0.9999999999998694,2.773436194089162e-15,8.657744629226821e-13,True,37939747.8662923,False
B,H4,m5_best,decision_frozen_grid,1,0.799437682896577,0.799437682896577,0,-1.4668962640831662,-1.4668962640831662,0,-4.465387710705926e-07,0.999999999716227,0.9999999999998672,0.9999999999998672,1.958321389011603e-15,8.650262695914532e-13,True,37745170.818414696,False
B,H4,m5_best,decision_frozen_grid,1,0.8036044640542671,0.8036044640542671,0,-1.4745419402434015,-1.4745419402434015,0,-4.55754145090026e-07,0.9999999997036642,0.9999999999998666,0.9999999999998666,3.7171323380320114e-15,8.685570745093721e-13,True,37551635.4009917,False
B,H4,m5_best,decision_frozen_grid,1,0.8077929630588732,0.8077929630588732,0,-1.4822274669291469,-1.4822274669291469,0,-4.6515775165012485e-07,0.9999999996905302,0.9999999999998606,0.9999999999998606,3.93317677242443e-15,8.639567564959227e-13,True,37359136.703883864,False
B,H4,m5_best,decision_frozen_grid,1,0.8120032931068547,0.8120032931068547,0,-1.4899530518517767,-1.4899530518517767,0,-4.747533695059758e-07,0.9999999996768101,0.9999999999998477,0.9999999999998477,3.854471933670362e-15,8.669317111660667e-13,True,37167669.84819765,False
B,H4,m5_best,decision_frozen_grid,1,0.8162355679846672,0.8162355679846672,0,-1.497718903805404,-1.497718903805404,0,-4.845448458024038e-07,0.9999999996624744,0.9999999999998357,0.9999999999998357,3.31374568772725e-15,8.687174895402987e-13,True,36977229.98629685,False
B,H4,m5_best,decision_frozen_grid,1,0.820489902071837,0.820489902071837,0,-1.5055252326725406,-1.5055252326725406,0,-4.945361169461648e-07,0.9999999996475055,0.9999999999998339,0.9999999999998339,2.399447905762608e-15,8.656795874105588e-13,True,36787812.30628178,False
B,H4,m5_best,decision_frozen_grid,1,0.8247664103440522,0.8247664103440522,0,-1.5133722494297566,-1.5133722494297566,0,-5.04731186845575e-07,0.9999999996318509,0.9999999999998272,0.9999999999998272,3.3611904187792543e-15,8.720504171090093e-13,True,36599412.02650505,False
B,H4,m5_best,decision_frozen_grid,1,0.8290652083762708,0.8290652083762708,0,-1.5212601661533858,-1.5212601661533858,0,-5.151341295750456e-07,0.9999999996155042,0.9999999999998186,0.9999999999998186,1.99066999404707e-15,8.706165933745409e-13,True,36412024.39584547,False
B,H4,m5_best,decision_frozen_grid,1,0.8333864123458434,0.8333864123458434,0,-1.5291891960252817,-1.5291891960252817,0,-5.257491160204353e-07,0.9999999995984181,0.9999999999998166,0.9999999999998166,3.2568064437203706e-15,8.673659824471912e-13,True,36225644.69943837,False
B,H4,m5_best,decision_frozen_grid,1,0.8377301390356532,0.8377301390356532,0,-1.537159553338555,-1.537159553338555,0,-5.365803812384939e-07,0.9999999995805602,0.9999999999998059,0.9999999999998059,5.677293191744172e-15,8.683969609349461e-13,True,36040268.25077378,False
B,H4,m5_best,decision_frozen_grid,1,0.842096505837272,0.842096505837272,0,-1.545171453503388,-1.545171453503388,0,-5.476322502140363e-07,0.9999999995619,0.9999999999997935,0.9999999999997935,1.3659507211979404e-15,8.613614253705935e-13,True,35855890.397211745,False
B,H4,m5_best,decision_frozen_grid,1,0.8464856307541334,0.8464856307541334,0,-1.553225113052858,-1.553225113052858,0,-5.589091331970053e-07,0.9999999995424023,0.9999999999997851,0.9999999999997851,3.785762897359131e-15,8.674288532629638e-13,True,35672506.51849294,False
B,H4,m5_best,decision_frozen_grid,1,0.850897632404721,0.850897632404721,0,-1.5613207496487884,-1.5613207496487884,0,-5.704155250363385e-07,0.9999999995220206,0.9999999999997737,0.9999999999997737,3.176795039608965e-15,8.666569690192845e-13,True,35490112.02618132,False
B,H4,m5_best,decision_frozen_grid,1,0.8553326300257746,0.8553326300257746,0,-1.5694585820876283,-1.5694585820876283,0,-5.821559967422729e-07,0.9999999995007272,0.9999999999997646,0.9999999999997646,3.0579267959527655e-15,8.674593975832445e-13,True,35308702.361389816,False
B,H4,m5_best,decision_frozen_grid,1,0.859790743475513,0.859790743475513,0,-1.5776388303063915,-1.5776388303063915,0,-5.941352207994299e-07,0.9999999994784687,0.9999999999997589,0.9999999999997589,3.502726395700867e-15,8.638679360927992e-13,True,35128273.00003673,False
B,H4,m5_best,decision_frozen_grid,1,0.864272093236872,0.864272093236872,0,-1.5858617153885886,-1.5858617153885886,0,-6.063579571780053e-07,0.9999999994552009,0.9999999999997453,0.9999999999997453,2.285471293174908e-15,8.648493477873096e-13,True,34948819.4492867,False
B,H4,m5_best,decision_frozen_grid,1,0.8687768004207622,0.8687768004207622,0,-1.5941274595702064,-1.5941274595702064,0,-6.188290511133232e-07,0.9999999994308877,0.9999999999997333,0.9999999999997333,4.4988859677356875e-15,8.668228359735126e-13,True,34770337.24667015,False
B,H4,m5_best,decision_frozen_grid,1,0.8733049867693405,0.8733049867693405,0,-1.6024362862457249,-1.6024362862457249,0,-6.315534448742e-07,0.9999999994054729,0.9999999999997258,0.9999999999997258,1.7895331049097898e-15,8.657641910631574e-13,True,34592821.96227279,False
B,H4,m5_best,decision_frozen_grid,1,0.8778567746593016,0.8778567746593016,0,-1.6107884199741553,-1.6107884199741553,0,-6.445361722118292e-07,0.9999999993789033,0.9999999999997116,0.9999999999997116,1.7052470983426172e-15,8.619269455153494e-13,True,34416269.197098404,False
B,H4,m5_best,decision_frozen_grid,1,0.8824322871051843,0.8824322871051843,0,-1.6191840864851241,-1.6191840864851241,0,-6.577823734588151e-07,0.9999999993511344,0.9999999999996967,0.9999999999996967,2.6379709734036677e-15,8.670028245933516e-13,True,34240674.5859307,False
B,H4,m5_best,decision_frozen_grid,1,0.8870316477626964,0.8870316477626964,0,-1.627623512684956,-1.627623512684956,0,-6.712972715483545e-07,0.9999999993221034,0.9999999999996831,0.9999999999996831,3.554665430463346e-15,8.621364234110947e-13,True,34066033.791714475,False
B,H4,m5_best,decision_frozen_grid,1,0.8916549809320566,0.8916549809320566,0,-1.6361069266628347,-1.6361069266628347,0,-6.850861988816348e-07,0.9999999992917556,0.9999999999996658,0.9999999999996658,3.774914498455942e-15,8.652108344187066e-13,True,33892342.51096063,False
B,H4,m5_best,decision_frozen_grid,1,0.8963024115613542,0.8963024115613542,0,-1.6446345576969605,-1.6446345576969605,0,-6.991545871137816e-07,0.9999999992600297,0.9999999999996481,0.9999999999996481,4.344226161103479e-15,8.629167276804498e-13,True,33719596.47110383,False
B,H4,m5_best,decision_frozen_grid,1,0.9009740652499245,0.9009740652499245,0,-1.6532066362607576,-1.6532066362607576,0,-7.135079742592865e-07,0.999999999226868,0.9999999999996352,0.9999999999996352,3.392391727277451e-15,8.597113664009773e-13,True,33547791.431595847,False
B,H4,m5_best,decision_frozen_grid,1,0.9056700682517449,0.9056700682517449,0,-1.661823394029102,-1.661823394029102,0,-7.28152000473159e-07,0.9999999991921882,0.9999999999996183,0.9999999999996183,1.2921555171181926e-15,8.579058489469987e-13,True,33376923.182578433,False
B,H4,m5_best,decision_frozen_grid,1,0.910390547478846,0.910390547478846,0,-1.6704850638845894,-1.6704850638845894,0,-7.430924093831948e-07,0.9999999991559341,0.9999999999995948,0.9999999999995948,3.727538433696289e-15,8.6406300503386e-13,True,33206987.544752657,False
B,H4,m5_best,decision_frozen_grid,1,0.9151356305047418,0.9151356305047418,0,-1.679191879923844,-1.679191879923844,0,-7.583350616346962e-07,0.9999999991180293,0.9999999999995755,0.9999999999995755,1.513704455578544e-15,8.669826616441382e-13,True,33037980.37179117,False
B,H4,m5_best,decision_frozen_grid,1,0.9199054455678768,0.9199054455678768,0,-1.6879440774638368,-1.6879440774638368,0,-7.738859213457516e-07,0.9999999990783999,0.9999999999995597,0.9999999999995597,1.7097841445937832e-15,8.657666378882067e-13,True,32869897.547058582,False
B,H4,m5_best,decision_frozen_grid,1,0.9247001215750927,0.9247001215750927,0,-1.6967418930482614,-1.6967418930482614,0,-7.897510683196884e-07,0.9999999990369619,0.9999999999995468,0.9999999999995468,2.6346442950480643e-15,8.614878425351706e-13,True,32702734.98573634,False
B,H4,m5_best,decision_frozen_grid,1,0.929519788105112,0.929519788105112,0,-1.705585564453927,-1.705585564453927,0,-8.059366936041812e-07,0.9999999989936259,0.9999999999995273,0.9999999999995273,2.863300963801657e-15,8.638765501863808e-13,True,32536488.633462094,False
B,H4,m5_best,decision_frozen_grid,1,0.934364575412039,0.934364575412039,0,-1.714475330697202,-1.714475330697202,0,-8.224491145902846e-07,0.9999999989483106,0.9999999999995037,0.9999999999995037,3.5335964751028516e-15,8.635769711880783e-13,True,32371154.468994457,False
B,H4,m5_best,decision_frozen_grid,1,0.9392346144288807,0.9392346144288807,0,-1.7234114320404592,-1.7234114320404592,0,-8.392947541402407e-07,0.9999999989009174,0.9999999999994755,0.9999999999994755,2.0486426986606613e-15,8.639561801731802e-13,True,32206728.499485042,False
B,H4,m5_best,decision_frozen_grid,1,0.9441300367710855,0.9441300367710855,0,-1.7323941099985958,-1.7323941099985958,0,-8.564801636801178e-07,0.9999999988513641,0.9999999999994522,0.9999999999994522,2.1947151447718093e-15,8.612685877660278e-13,True,32043206.764774054,False
B,H4,m5_best,decision_frozen_grid,1,0.9490509747401004,0.9490509747401004,0,-1.7414236073455556,-1.7414236073455556,0,-8.740120129857587e-07,0.9999999987995334,0.9999999999994313,0.9999999999994313,4.072686615182635e-15,8.595534021559329e-13,True,31880585.334854003,False
B,H4,m5_best,decision_frozen_grid,1,0.953997561326945,0.953997561326945,0,-1.7505001681209056,-1.7505001681209056,0,-8.918971035054568e-07,0.9999999987453221,0.9999999999994007,0.9999999999994007,2.2921778839091865e-15,8.591462547359229e-13,True,31718860.31211476,False
B,H4,m5_best,decision_frozen_grid,1,0.9589699302158075,0.9589699302158075,0,-1.7596240376364216,-1.7596240376364216,0,-9.101423503743433e-07,0.999999998688627,0.9999999999993714,0.9999999999993714,3.063475815142962e-15,8.611601366582149e-13,True,31558027.827281777,False
B,H4,m5_best,decision_frozen_grid,1,0.9639682157876566,0.9639682157876566,0,-1.7687954624827493,-1.7687954624827493,0,-9.287548099479181e-07,0.9999999986293229,0.9999999999993425,0.9999999999993425,2.3774358364443024e-15,8.642025836147057e-13,True,31398084.044490963,False
B,H4,m5_best,decision_frozen_grid,1,0.9689925531238736,0.9689925531238736,0,-1.7780146905360572,-1.7780146905360572,0,-9.477416642589276e-07,0.9999999985672943,0.9999999999993139,0.9999999999993139,3.23614541407484e-15,8.592604287826367e-13,True,31239025.15771443,False
B,H4,m5_best,decision_frozen_grid,1,0.9740430780099024,0.9740430780099024,0,-1.7872819709647494,-1.7872819709647494,0,-9.67110229677104e-07,0.9999999985024013,0.9999999999992801,0.9999999999992801,4.373988118812123e-15,8.635002670225886e-13,True,31080847.392036173,False
B,H4,m5_best,decision_frozen_grid,1,0.9791199269389202,0.9791199269389202,0,-1.7965975542362005,-1.7965975542362005,0,-9.868679500257826e-07,0.9999999984345256,0.999999999999245,0.999999999999245,2.741595198827622e-15,8.579028105285681e-13,True,30923547.001850944,False
B,H4,m5_best,decision_frozen_grid,1,0.9842232371155256,0.9842232371155256,0,-1.8059616921235522,-1.8059616921235522,0,-1.0070224216729429e-06,0.9999999983635155,0.9999999999992146,0.9999999999992146,1.533243551864206e-15,8.60534996014436e-13,True,30767120.275324464,False
B,H4,m5_best,decision_frozen_grid,1,0.9893531464594465,0.9893531464594465,0,-1.815374637712499,-1.815374637712499,0,-1.0275813679960777e-06,0.9999999982892205,0.9999999999991753,0.9999999999991753,2.2233472616261222e-15,8.602533739989503e-13,True,30611563.52893001,False
B,H4,m5_best,decision_frozen_grid,1,0.994509793609268,0.994509793609268,0,-1.8248366454081555,-1.8248366454081555,0,-1.0485526600323425e-06,0.9999999982115015,0.9999999999991402,0.9999999999991402,6.350812383433686e-15,8.643244975010817e-13,True,30456873.111026686,False
B,H4,m5_best,decision_frozen_grid,1,0.9996933179261787,0.9996933179261787,0,-1.8343479709419248,-1.8343479709419248,0,-1.0699443053763247e-06,0.9999999981301679,0.999999999999098,0.999999999999098,3.595697096487952e-15,8.632461273985614e-13,True,30303045.3992501,False
B,H4,m5_best,decision_frozen_grid,1,1.0049038594977378,1.0049038594977378,0,-1.8439088713784406,-1.8439088713784406,0,-1.0917644714947272e-06,0.9999999980450787,0.9999999999990485,0.9999999999990485,2.3517618766391806e-15,8.613811486835462e-13,True,30150076.804531943,False
B,H4,m5_best,decision_frozen_grid,1,1.0101415591416596,1.0101415591416596,0,-1.8535196051224947,-1.8535196051224947,0,-1.1140214608573729e-06,0.9999999979560406,0.9999999999990081,0.9999999999990081,6.41907348026224e-15,8.59329069159433e-13,True,29997963.765863843,False
B,H4,m5_best,decision_frozen_grid,1,1.0154065584096208,1.0154065584096208,0,-1.8631804319260543,-1.8631804319260543,0,-1.1367237366943783e-06,0.9999999978628651,0.999999999998961,0.999999999998961,1.3061940522318533e-15,8.614127507887679e-13,True,29846702.754760545,False
B,H4,m5_best,decision_frozen_grid,1,1.0206989995910847,1.0206989995910847,0,-1.8728916128952735,-1.8728916128952735,0,-1.1598799103396118e-06,0.9999999977653578,0.999999999998908,0.999999999998908,3.792173808962525e-15,8.61382306303981e-13,True,29696290.272378236,False
B,H4,m5_best,decision_frozen_grid,1,1.0260190257171478,1.0260190257171478,0,-1.8826534104975674,-1.8826534104975674,0,-1.1834987494463434e-06,0.9999999976633174,0.9999999999988567,0.9999999999988567,3.9512465467488e-15,8.626870501292578e-13,True,29546722.850612115,False
B,H4,m5_best,decision_frozen_grid,1,1.0313667805644042,1.0313667805644042,0,-1.8924660885687132,-1.8924660885687132,0,-1.207589180207691e-06,0.9999999975565208,0.9999999999988056,0.9999999999988056,1.9037372118413344e-15,8.613034930292316e-13,True,29397997.052044153,False
B,H4,m5_best,decision_frozen_grid,1,1.0367424086588322,1.0367424086588322,0,-1.9023299123199897,-1.9023299123199897,0,-1.2321602904652451e-06,0.999999997444744,0.9999999999987512,0.9999999999987512,2.7668786957688333e-15,8.588204295020398e-13,True,29250109.470053256,False
B,H4,m5_best,decision_frozen_grid,1,1.042146055279699,1.042146055279699,0,-1.9122451483453569,-1.9122451483453569,0,-1.257221333261782e-06,0.9999999973277425,0.999999999998691,0.999999999998691,2.252486112909012e-15,8.595070705256172e-13,True,29103056.729000643,False
B,H4,m5_best,decision_frozen_grid,1,1.0475778664634885,1.0475778664634885,0,-1.9222120646286622,-1.9222120646286622,0,-1.2827817210681047e-06,0.9999999972052738,0.9999999999986264,0.9999999999986264,1.993379174493195e-15,8.570199005839829e-13,True,28956835.482698224,False
B,H4,m5_best,decision_frozen_grid,1,1.0530379890078467,1.0530379890078467,0,-1.9322309305508998,-1.9322309305508998,0,-1.3088510355530047e-06,0.9999999970770739,0.9999999999985636,0.9999999999985636,2.4505833913465874e-15,8.58049095409101e-13,True,28811442.415751904,False
B,H4,m5_best,decision_frozen_grid,1,1.05852657047555,1.05852657047555,0,-1.9423020168975083,-1.9423020168975083,0,-1.335439036465047e-06,0.9999999969428617,0.9999999999984954,0.9999999999984954,3.3623578858967984e-15,8.578352822628279e-13,True,28666874.244702034,False
B,H4,m5_best,decision_frozen_grid,1,1.0640437591984917,1.0640437591984917,0,-1.9524255958656738,-1.9524255958656738,0,-1.3625556418705997e-06,0.9999999968023501,0.999999999998419,0.999999999998419,2.1946006651900438e-15,8.622176604656527e-13,True,28523127.71395685,False
B,H4,m5_best,decision_frozen_grid,1,1.0695897042816926,1.0695897042816926,0,-1.9626019410717304,-1.9626019410717304,0,-1.390210959240079e-06,0.9999999966552409,0.9999999999983429,0.9999999999983429,1.8926779310120354e-15,8.563279862777672e-13,True,28380199.600976087,False
B,H4,m5_best,decision_frozen_grid,1,1.0751645556073295,1.0751645556073295,0,-1.9728313275585407,-1.9728313275585407,0,-1.4184152674623363e-06,0.9999999965012123,0.9999999999982683,0.9999999999982683,3.7722834023602466e-15,8.591856447586389e-13,True,28238086.7125291,False
B,H4,m5_best,decision_frozen_grid,1,1.0807684638387864,1.0807684638387864,0,-1.9831140318029512,-1.9831140318029512,0,-1.44717902661462e-06,0.99999999633992,0.9999999999981839,0.9999999999981839,1.857500924969614e-15,8.568125883224585e-13,True,28096785.885996703,False
B,H4,m5_best,decision_frozen_grid,1,1.086401580424725,1.086401580424725,0,-1.993450331723265,-1.993450331723265,0,-1.4765128766303093e-06,0.9999999961710235,0.999999999998092,0.999999999998092,2.294467672274862e-15,8.575029554749248e-13,True,27956293.98866774,False
B,H4,m5_best,decision_frozen_grid,1,1.0920640576031793,1.0920640576031793,0,-2.003840506686781,-2.003840506686781,0,-1.5064276490672768e-06,0.9999999959941479,0.9999999999979976,0.9999999999979976,2.6001184798102734e-15,8.558427583217594e-13,True,27816607.919362232,False
B,H4,m5_best,decision_frozen_grid,1,1.0977560484056694,1.0977560484056694,0,-2.014284837517341,-2.014284837517341,0,-1.5369343604465513e-06,0.9999999958089116,0.9999999999979023,0.9999999999979023,1.5338947094238092e-15,8.592404891555369e-13,True,27677724.6067742,False
B,H4,m5_best,decision_frozen_grid,1,1.1034777066613368,1.1034777066613368,0,-2.024783606502931,-2.024783606502931,0,-1.568044212474362e-06,0.9999999956148979,0.9999999999978033,0.9999999999978033,2.3219325060781636e-15,8.56470574252247e-13,True,27539641.009061467,False
B,H4,m5_best,decision_frozen_grid,1,1.1092291870011026,1.1092291870011026,0,-2.035337097403336,-2.035337097403336,0,-1.5997686086954843e-06,0.9999999954116814,0.9999999999976941,0.9999999999976941,2.6936903982202633e-15,8.582778162161177e-13,True,27402354.11629989,False
B,H4,m5_best,decision_frozen_grid,1,1.1150106448618446,1.1150106448618446,0,-2.045945595457797,-2.045945595457797,0,-1.6321191378398936e-06,0.9999999951988199,0.999999999997587,0.999999999997587,2.8848737321246146e-15,8.560424609853754e-13,True,27265860.94710861,False
B,H4,m5_best,decision_frozen_grid,1,1.120822236490601,1.120822236490601,0,-2.0566093873927653,-2.0566093873927653,0,-1.6651075993578957e-06,0.99999999497582,0.9999999999974669,0.9999999999974669,2.7531790417947497e-15,8.543309304718407e-13,True,27130158.55262847,False
B,H4,m5_best,decision_frozen_grid,1,1.1266641189487903,1.1266641189487903,0,-2.0673287614296307,-2.0673287614296307,0,-1.6987459834361118e-06,0.999999994742206,0.999999999997337,0.999999999997337,3.4248244975997312e-15,8.550482919384389e-13,True,26995244.012592398,False
B,H4,m5_best,decision_frozen_grid,1,1.1325364501164574,1.1325364501164574,0,-2.0781040072925423,-2.0781040072925423,0,-1.7330464860965122e-06,0.9999999944974476,0.9999999999972098,0.9999999999972098,2.6004465102808192e-15,8.532265545733473e-13,True,26861114.43748508,False
B,H4,m5_best,decision_frozen_grid,1,1.1384393886965405,1.1384393886965405,0,-2.0889354162162506,-2.0889354162162506,0,-1.768021511860951e-06,0.9999999942409898,0.9999999999970728,0.9999999999970728,4.326417580740035e-15,8.518550640820888e-13,True,26727766.968532126,False
B,H4,m5_best,decision_frozen_grid,1,1.144373094219159,1.144373094219159,0,-2.0998232809539736,-2.0998232809539736,0,-1.8036836622048469e-06,0.9999999939722659,0.9999999999969302,0.9999999999969302,3.67872780909925e-15,8.569649959584409e-13,True,26595198.77529035,False
B,H4,m5_best,decision_frozen_grid,1,1.1503377270459265,1.1503377270459265,0,-2.1107678957853553,-2.1107678957853553,0,-1.8400457644229817e-06,0.9999999936906587,0.9999999999967837,0.9999999999967837,3.345517105392243e-15,8.589495049012087e-13,True,26463407.060095415,False
B,H4,m5_best,decision_frozen_grid,1,1.1563334483742829,1.1563334483742829,0,-2.121769556524402,-2.121769556524402,0,-1.8771208505352632e-06,0.9999999933955244,0.9999999999966176,0.9999999999966176,6.9449445795639985e-15,8.575865032084036e-13,True,26332389.0540305,False
B,H4,m5_best,decision_frozen_grid,1,1.1623604202418525,1.1623604202418525,0,-2.1328285605274977,-2.1328285605274977,0,-1.9149221635039737e-06,0.9999999930862118,0.999999999996448,0.999999999996448,4.583351938895187e-15,8.521868188750271e-13,True,26202142.017553817,False
B,H4,m5_best,decision_frozen_grid,1,1.1684188055308218,1.1684188055308218,0,-2.14394520670147,-2.14394520670147,0,-1.953463175885517e-06,0.9999999927619916,0.9999999999962725,0.9999999999962725,5.170291987965564e-15,8.573319476322731e-13,True,26072663.243169032,False
B,H4,m5_best,decision_frozen_grid,1,1.1745087679723423,1.1745087679723423,0,-2.155119795511651,-2.155119795511651,0,-1.9927575627409766e-06,0.9999999924221414,0.99999999999609,0.99999999999609,2.838790533830918e-15,8.530157734440891e-13,True,25943950.050480556,False
B,H4,m5_best,decision_frozen_grid,1,1.1806304721509557,1.1806304721509557,1,-2.166352628990054,-2.166352628990054,0,-2.0328192418261892e-06,0.9999999920658582,0.9999999999959002,0.9999999999959002,2.0517828734906127e-14,8.538547837796615e-13,True,25815999.7924284,False
B,H4,m5_best,decision_frozen_grid,1,1.1867840835090402,1.1867840835090402,1,-2.1776440107435078,-2.1776440107435078,0,-2.0736623396189202e-06,0.9999999916923277,0.999999999995693,0.999999999995693,2.1732710625771487e-14,8.528704812733622e-13,True,25688809.849237673,False
B,H4,m5_best,decision_frozen_grid,1,1.1929697683512839,1.1929697683512839,1,-2.1889942459619056,-2.1889942459619056,0,-2.1153012166319485e-06,0.9999999913006818,0.9999999999954752,0.9999999999954752,1.900170367857212e-14,8.510135456022098e-13,True,25562377.632176004,False
B,H4,m5_best,decision_frozen_grid,1,1.199187693849178,1.199187693849178,1,-2.2004036414264516,-2.2004036414264516,0,-2.1577504578651485e-06,0.9999999908900095,0.9999999999952467,0.9999999999952467,2.127535110428973e-14,8.548556105421832e-13,True,25436700.581567835,False
B,H4,m5_best,decision_frozen_grid,1,1.2054380280455343,1.2054380280455343,1,-2.2118725055179755,-2.2118725055179755,0,-2.2010248812431854e-06,0.99999999045935,0.9999999999950082,0.9999999999950082,2.178915352494067e-14,8.518792278393116e-13,True,25311776.16776275,False
B,H4,m5_best,decision_frozen_grid,1,1.2117209398590283,1.2117209398590283,1,-2.2234011482252782,-2.2234011482252782,0,-2.24513953739347e-06,0.9999999900076872,0.999999999994756,0.999999999994756,2.0594218976222793e-14,8.478024425636663e-13,True,25187601.890691288,False
B,H4,m5_best,decision_frozen_grid,1,1.2180365990887623,1.2180365990887623,1,-2.234989881153527,-2.234989881153527,0,-2.2901097138650073e-06,0.9999999895339691,0.9999999999944984,0.9999999999944984,2.0066480905427236e-14,8.509891417563863e-13,True,25064175.280144565,False
B,H4,m5_best,decision_frozen_grid,1,1.224385176418856,1.224385176418856,1,-2.2466390175326865,-2.2466390175326865,0,-2.335950929799324e-06,0.9999999890370497,0.9999999999942255,0.9999999999942255,2.0348231166624266e-14,8.507979299838985e-13,True,24941493.894532755,False
