experiment_id,case_id,formula_id,state_id,order,state_expectation_real,state_expectation_imaginary,exact_expectation_real,state_minus_exact_expectation_real,operator_frobenius_norm,operator_action_2_norm
B,H4,m5_best,controlled_q0.001_phi1.570796326795,8,5.193944893399011e-09,3.308722450212111e-24,4.9273078517648045e-09,2.666370416342064e-10,3.7193152825159437e-06,1.8345342194487057e-06
B,H4,m5_best,controlled_q0.001_phi3.141592653590,4,-1.600018798003672e-06,3.4257848456992254e-54,-1.1306501269234905e-06,-4.693686710801815e-07,0.00022571837849465608,7.622793927866255e-05
B,H4,m5_best,controlled_q0.001_phi3.141592653590,6,1.2647478754664674e-07,0.0,5.708360868607979e-08,6.939117886056695e-08,2.7727735685828823e-05,1.1210844065730798e-05
B,H4,m5_best,controlled_q0.001_phi3.141592653590,8,3.5545778832651626e-08,0.0,4.9273078517648045e-09,3.0618470980886825e-08,3.7193152825159437e-06,1.8391326354436922e-06
B,H4,m5_best,controlled_q0.001_phi4.712388980385,4,-1.0970648902042675e-06,0.0,-1.1306501269234905e-06,3.358523671922309e-08,0.00022571837849465608,7.630226266165838e-05
B,H4,m5_best,controlled_q0.001_phi4.712388980385,6,5.993651318179225e-08,-6.617444900424222e-24,5.708360868607979e-08,2.852904495712455e-09,2.7727735685828823e-05,1.1178597411813999e-05
B,H4,m5_best,controlled_q0.001_phi4.712388980385,8,5.193944893399011e-09,-3.308722450212111e-24,4.9273078517648045e-09,2.666370416342064e-10,3.7193152825159437e-06,1.8345342194487057e-06
B,H4,m5_best,controlled_q0.010_phi0.000000000000,4,7.885016141324068e-07,2.350988701644575e-38,-1.1306501269234905e-06,1.9191517410558973e-06,0.00022571837849465608,7.637546008024753e-05
B,H4,m5_best,controlled_q0.010_phi0.000000000000,6,-1.2384989651528858e-07,4.408103815583578e-39,5.708360868607979e-08,-1.8093350520136837e-07,2.7727735685828823e-05,1.1041624347327553e-05
B,H4,m5_best,controlled_q0.010_phi0.000000000000,8,-8.795392346322198e-08,2.204051907791789e-39,4.9273078517648045e-09,-9.288123131498679e-08,3.7193152825159437e-06,1.813319459883782e-06
B,H4,m5_best,controlled_q0.010_phi1.570796326795,4,-7.947977597312668e-07,3.1763735522036263e-22,-1.1306501269234905e-06,3.358523671922238e-07,0.00022571837849465608,7.61414696404334e-05
B,H4,m5_best,controlled_q0.010_phi1.570796326795,6,8.561265364320603e-08,0.0,5.708360868607979e-08,2.8529044957126244e-08,2.7727735685828823e-05,1.11440691102408e-05
B,H4,m5_best,controlled_q0.010_phi1.570796326795,8,7.593678268107036e-09,6.617444900424222e-24,4.9273078517648045e-09,2.6663704163422313e-09,3.7193152825159437e-06,1.8279241767356504e-06
B,H4,m5_best,controlled_q0.010_phi3.141592653590,4,-2.3780971335949384e-06,1.9575913403995574e-54,-1.1306501269234905e-06,-1.2474470066714478e-06,0.00022571837849465608,7.59067579042907e-05
B,H4,m5_best,controlled_q0.010_phi3.141592653590,6,2.9507520380170116e-07,3.2626522339992623e-55,5.708360868607979e-08,2.3799159511562136e-07,2.7727735685828823e-05,1.1245580662649209e-05
B,H4,m5_best,controlled_q0.010_phi3.141592653590,8,1.0314127999943616e-07,0.0,4.9273078517648045e-09,9.821397214767135e-08,3.7193152825159437e-06,1.842413126363412e-06
B,H4,m5_best,controlled_q0.010_phi4.712388980385,4,-7.947977597312668e-07,-3.1763735522036263e-22,-1.1306501269234905e-06,3.358523671922238e-07,0.00022571837849465608,7.61414696404334e-05
B,H4,m5_best,controlled_q0.010_phi4.712388980385,6,8.561265364320603e-08,0.0,5.708360868607979e-08,2.8529044957126244e-08,2.7727735685828823e-05,1.11440691102408e-05
B,H4,m5_best,controlled_q0.010_phi4.712388980385,8,7.593678268107036e-09,-6.617444900424222e-24,4.9273078517648045e-09,2.6663704163422313e-09,3.7193152825159437e-06,1.8279241767356504e-06
B,H4,m5_best,controlled_q0.050_phi0.000000000000,4,4.016716787887705e-06,4.70197740328915e-38,-1.1306501269234905e-06,5.147366914811195e-06,0.00022571837849465608,7.59391376081159e-05
B,H4,m5_best,controlled_q0.050_phi0.000000000000,6,-2.590840392074855e-07,2.938735877055719e-38,5.708360868607979e-08,-3.161676478935653e-07,2.7727735685828823e-05,1.076040122485998e-05
B,H4,m5_best,controlled_q0.050_phi0.000000000000,8,-1.9103109073322949e-07,-2.938735877055719e-39,4.9273078517648045e-09,-1.9595839858499428e-07,3.7193152825159437e-06,1.7655666662184855e-06
B,H4,m5_best,controlled_q0.050_phi1.570796326795,4,5.486117090376336e-07,2.117582368135751e-22,-1.1306501269234905e-06,1.6792618359611242e-06,0.00022571837849465608,7.542268672819786e-05
B,H4,m5_best,controlled_q0.050_phi1.570796326795,6,1.9972883347171035e-07,2.6469779601696886e-23,5.708360868607979e-08,1.4264522478563056e-07,2.7727735685828823e-05,1.0989297503281956e-05
B,H4,m5_best,controlled_q0.050_phi1.570796326795,8,1.8259159933475928e-08,-3.970466940254533e-23,4.9273078517648045e-09,1.3331852081711123e-08,3.7193152825159437e-06,1.7982522658808253e-06
B,H4,m5_best,controlled_q0.050_phi3.141592653590,4,-2.9194933698124407e-06,0.0,-1.1306501269234905e-06,-1.7888432428889501e-06,0.00022571837849465608,7.49026750252312e-05
B,H4,m5_best,controlled_q0.050_phi3.141592653590,6,6.585417061509083e-07,-2.61012178719941e-54,5.708360868607979e-08,6.014580974648284e-07,2.7727735685828823e-05,1.1213522404280912e-05
B,H4,m5_best,controlled_q0.050_phi3.141592653590,8,2.2754941060018198e-07,-6.525304467998525e-55,4.9273078517648045e-09,2.2262210274841718e-07,3.7193152825159437e-06,1.830354274622591e-06
B,H4,m5_best,controlled_q0.050_phi4.712388980385,4,5.486117090376336e-07,-2.117582368135751e-22,-1.1306501269234905e-06,1.6792618359611242e-06,0.00022571837849465608,7.542268672819786e-05
B,H4,m5_best,controlled_q0.050_phi4.712388980385,6,1.9972883347171035e-07,-2.6469779601696886e-23,5.708360868607979e-08,1.4264522478563056e-07,2.7727735685828823e-05,1.0989297503281956e-05
B,H4,m5_best,controlled_q0.050_phi4.712388980385,8,1.8259159933475928e-08,3.970466940254533e-23,4.9273078517648045e-09,1.3331852081711123e-08,3.7193152825159437e-06,1.7982522658808253e-06
