experiment_id,case_id,formula_id,state_id,sign,absolute_time,time_hartree_inverse,model_status,quality_class,fhat_approx_hartree,g_approx_hartree,g_exact_hartree,delta_direct_hartree,E_fit_signed_hartree,E_state_signed_hartree,E_proxy_signed_hartree,E_total_signed_hartree,E_fit_hartree,E_state_hartree,E_proxy_hartree,E_total_hartree,closure_residual_hartree
C,lambda_1.872983346207417,yoshida4,controlled_q0.001_phi0.000000000000,1,0.08,0.08,fit_ok,resolved,-2.975263731073983e-07,-3.2890445457026085e-07,2.646466007287983e-08,2.6453393919823043e-08,3.1378081462862564e-08,-3.553691146431407e-07,1.126615305678693e-11,-3.2397976702722133e-07,3.1378081462862564e-08,3.553691146431407e-07,1.126615305678693e-11,3.2397976702722133e-07,0.0
C,lambda_1.872983346207417,yoshida4,controlled_q0.001_phi1.570796326795,1,0.08,0.08,fit_ok,resolved,1.4633320470239068e-07,6.678356869252444e-08,2.646466007287983e-08,2.6453393919823043e-08,7.954963600986624e-08,4.031890861964461e-08,1.126615305678693e-11,1.1987981078256764e-07,7.954963600986624e-08,4.031890861964461e-08,1.126615305678693e-11,1.1987981078256764e-07,0.0
C,lambda_1.872983346207417,yoshida4,controlled_q0.001_phi3.141592653590,1,0.08,0.08,fit_ok,resolved,4.082341413901801e-07,3.8172791607572827e-07,2.646466007287983e-08,2.6453393919823043e-08,2.650622531445183e-08,3.5526325600284844e-07,1.126615305678693e-11,3.8178074747035706e-07,2.650622531445183e-08,3.5526325600284844e-07,1.126615305678693e-11,3.8178074747035706e-07,0.0
C,lambda_1.872983346207417,yoshida4,controlled_q0.001_phi4.712388980385,1,0.08,0.08,fit_ok,resolved,-3.5625436419459606e-08,-1.3960107158803026e-08,2.646466007287983e-08,2.6453393919823043e-08,-2.166532926065658e-08,-4.0424767231682855e-08,1.126615305678693e-11,-6.207883033928265e-08,2.166532926065658e-08,4.0424767231682855e-08,1.126615305678693e-11,6.207883033928265e-08,0.0
C,lambda_1.872983346207417,yoshida4,controlled_q0.010_phi0.000000000000,1,0.08,0.08,fit_ok,resolved,-1.056511863566143e-06,-1.0926003180524195e-06,2.646466007287983e-08,2.6453393919823043e-08,3.608845448627654e-08,-1.1190649781252993e-06,1.126615305678693e-11,-1.082965257485966e-06,3.608845448627654e-08,1.1190649781252993e-06,1.126615305678693e-11,1.082965257485966e-06,0.0
C,lambda_1.872983346207417,yoshida4,controlled_q0.010_phi1.570796326795,1,0.08,0.08,fit_ok,resolved,3.4075850401944207e-07,1.5302595067837044e-07,2.646466007287983e-08,2.6453393919823043e-08,1.8773255334107163e-07,1.265612906054906e-07,1.126615305678693e-11,3.14305110099619e-07,1.8773255334107163e-07,1.265612906054906e-07,1.126615305678693e-11,3.14305110099619e-07,0.0
C,lambda_1.872983346207417,yoshida4,controlled_q0.010_phi3.141592653590,1,0.08,0.08,fit_ok,resolved,1.1652228985532427e-06,1.1444710517952622e-06,2.646466007287983e-08,2.6453393919823043e-08,2.0751846757980453e-08,1.1180063917223824e-06,1.126615305678693e-11,1.1387695046334196e-06,2.0751846757980453e-08,1.1180063917223824e-06,1.126615305678693e-11,1.1387695046334196e-06,0.0
C,lambda_1.872983346207417,yoshida4,controlled_q0.010_phi4.712388980385,1,0.08,0.08,fit_ok,resolved,-2.320474690329122e-07,-1.0115521684173068e-07,2.646466007287983e-08,2.6453393919823043e-08,-1.3089225219118152e-07,-1.276198769146105e-07,1.126615305678693e-11,-2.5850086295273524e-07,1.3089225219118152e-07,1.276198769146105e-07,1.126615305678693e-11,2.5850086295273524e-07,0.0
C,lambda_1.872983346207417,yoshida4,controlled_q0.050_phi0.000000000000,1,0.08,0.08,fit_ok,resolved,-2.3833579448420137e-06,-2.426254959372937e-06,2.646466007287983e-08,2.6453393919823043e-08,4.289701453092323e-08,-2.4527196194458167e-06,1.126615305678693e-11,-2.4098113387618367e-06,4.289701453092323e-08,2.4527196194458167e-06,1.126615305678693e-11,2.4098113387618367e-06,0.0
C,lambda_1.872983346207417,yoshida4,controlled_q0.050_phi1.570796326795,1,0.08,0.08,fit_ok,resolved,6.772637785938869e-07,3.022011117043144e-07,2.646466007287983e-08,2.6453393919823043e-08,3.7506266688957254e-07,2.757364516314346e-07,1.126615305678693e-11,6.508103846740639e-07,3.7506266688957254e-07,2.757364516314346e-07,1.126615305678693e-11,6.508103846740639e-07,0.0
C,lambda_1.872983346207417,yoshida4,controlled_q0.050_phi3.141592653590,1,0.08,0.08,fit_ok,resolved,2.4831946096260874e-06,2.4738913475041208e-06,2.646466007287983e-08,2.6453393919823043e-08,9.303262121966641e-09,2.447426687431241e-06,1.126615305678693e-11,2.4567412157062644e-06,9.303262121966641e-09,2.447426687431241e-06,1.126615305678693e-11,2.4567412157062644e-06,0.0
C,lambda_1.872983346207417,yoshida4,controlled_q0.050_phi4.712388980385,1,0.08,0.08,fit_ok,resolved,-5.77427113810311e-07,-2.545647234675208e-07,2.646466007287983e-08,2.6453393919823043e-08,-3.2286239034279017e-07,-2.810293835404006e-07,1.126615305678693e-11,-6.03880507730134e-07,3.2286239034279017e-07,2.810293835404006e-07,1.126615305678693e-11,6.03880507730134e-07,-1.0587911840678754e-22
C,lambda_1.872983346207417,yoshida4,controlled_q0.001_phi0.000000000000,1,0.12,0.12,fit_ok,resolved,-1.3457425357760892e-06,-1.4769276020705584e-06,2.9958097263088927e-07,2.992964982517776e-07,1.3118506629446925e-07,-1.7765085747014477e-06,2.8447437911164816e-10,-1.6450390340278668e-06,1.3118506629446925e-07,1.7765085747014477e-06,2.8447437911164816e-10,1.6450390340278668e-06,0.0
C,lambda_1.872983346207417,yoshida4,controlled_q0.001_phi1.570796326795,1,0.12,0.12,fit_ok,resolved,9.024285932019868e-07,6.032906209318956e-07,2.9958097263088927e-07,2.992964982517776e-07,2.991379722700912e-07,3.037096483010063e-07,2.8447437911164816e-10,6.031320949502091e-07,2.991379722700912e-07,3.037096483010063e-07,2.8447437911164816e-10,6.031320949502091e-07,0.0
C,lambda_1.872983346207417,yoshida4,controlled_q0.001_phi3.141592653590,1,0.12,0.12,fit_ok,resolved,2.185629717199304e-06,2.0748912234418114e-06,2.9958097263088927e-07,2.992964982517776e-07,1.107384937574925e-07,1.7753102508109221e-06,2.8447437911164816e-10,1.8863332189475263e-06,1.107384937574925e-07,1.7753102508109221e-06,2.8447437911164816e-10,1.8863332189475263e-06,0.0
C,lambda_1.872983346207417,yoshida4,controlled_q0.001_phi4.712388980385,1,0.12,0.12,fit_ok,resolved,-6.254141177805761e-08,-5.326999590859102e-09,2.9958097263088927e-07,2.992964982517776e-07,-5.721441218719851e-08,-3.0490797222174835e-07,2.8447437911164816e-10,-3.618379100298352e-07,5.721441218719851e-08,3.0490797222174835e-07,2.8447437911164816e-10,3.618379100298352e-07,0.0
C,lambda_1.872983346207417,yoshida4,controlled_q0.010_phi0.000000000000,1,0.12,0.12,fit_ok,resolved,-5.14601212577884e-06,-5.296975145183137e-06,2.9958097263088927e-07,2.992964982517776e-07,1.50963019404297e-07,-5.5965561178140265e-06,2.8447437911164816e-10,-5.445308624030618e-06,1.50963019404297e-07,5.5965561178140265e-06,2.8447437911164816e-10,5.445308624030618e-06,0.0
C,lambda_1.872983346207417,yoshida4,controlled_q0.010_phi1.570796326795,1,0.12,0.12,fit_ok,resolved,1.931232698548677e-06,1.2515537736387805e-06,2.9958097263088927e-07,2.992964982517776e-07,6.796789249098966e-07,9.519728010078912e-07,2.8447437911164816e-10,1.6319362002968995e-06,6.796789249098966e-07,9.519728010078912e-07,2.8447437911164816e-10,1.6319362002968995e-06,0.0
C,lambda_1.872983346207417,yoshida4,controlled_q0.010_phi3.141592653590,1,0.12,0.12,fit_ok,resolved,5.97075104140484e-06,5.884153851539683e-06,2.9958097263088927e-07,2.992964982517776e-07,8.659718986515693e-08,5.5845728789087935e-06,2.8447437911164816e-10,5.671454543153062e-06,8.659718986515693e-08,5.5845728789087935e-06,2.8447437911164816e-10,5.671454543153062e-06,0.0
C,lambda_1.872983346207417,yoshida4,controlled_q0.010_phi4.712388980385,1,0.12,0.12,fit_ok,resolved,-1.1064937829254002e-06,-6.643750672871707e-07,2.9958097263088927e-07,2.992964982517776e-07,-4.4211871563822957e-07,-9.6395603991806e-07,2.8447437911164816e-10,-1.4057902811771779e-06,4.4211871563822957e-07,9.6395603991806e-07,2.8447437911164816e-10,1.4057902811771779e-06,0.0
C,lambda_1.872983346207417,yoshida4,controlled_q0.050_phi0.000000000000,1,0.12,0.12,fit_ok,resolved,-1.1796534322417783e-05,-1.1976112486159308e-05,2.9958097263088927e-07,2.992964982517776e-07,1.7957816374152528e-07,-1.2275693458790198e-05,2.8447437911164816e-10,-1.209583082066956e-05,1.7957816374152528e-07,1.2275693458790198e-05,2.8447437911164816e-10,1.209583082066956e-05,0.0
C,lambda_1.872983346207417,yoshida4,controlled_q0.050_phi1.570796326795,1,0.12,0.12,fit_ok,resolved,3.7056689403909908e-06,2.3679760526261013e-06,2.9958097263088927e-07,2.992964982517776e-07,1.3376928877648894e-06,2.068395079995212e-06,2.8447437911164816e-10,3.406372442139213e-06,1.3376928877648894e-06,2.068395079995212e-06,2.8447437911164816e-10,3.406372442139213e-06,0.0
C,lambda_1.872983346207417,yoshida4,controlled_q0.050_phi3.141592653590,1,0.12,0.12,fit_ok,resolved,1.2553947612278407e-05,1.2515358236894916e-05,2.9958097263088927e-07,2.992964982517776e-07,3.858937538349082e-08,1.2215777264264027e-05,2.8447437911164816e-10,1.2254651114026629e-05,3.858937538349082e-08,1.2215777264264027e-05,2.8447437911164816e-10,1.2254651114026629e-05,0.0
C,lambda_1.872983346207417,yoshida4,controlled_q0.050_phi4.712388980385,1,0.12,0.12,fit_ok,resolved,-2.9482556505327795e-06,-1.8287303020272003e-06,2.9958097263088927e-07,2.992964982517776e-07,-1.1195253485055792e-06,-2.1283112746580896e-06,2.8447437911164816e-10,-3.247552148784557e-06,1.1195253485055792e-06,2.1283112746580896e-06,2.8447437911164816e-10,3.247552148784557e-06,0.0
C,lambda_1.872983346207417,yoshida4,controlled_q0.001_phi0.000000000000,1,0.18,0.18,fit_ok,resolved,-4.984800231578899e-06,-5.374656155332871e-06,3.3649204575469463e-06,3.3578724145666428e-06,3.898559237539717e-07,-8.739576612879818e-06,7.0480429803035145e-09,-8.342672646145542e-06,3.898559237539717e-07,8.739576612879818e-06,7.0480429803035145e-09,8.342672646145542e-06,-1.6940658945086007e-21
C,lambda_1.872983346207417,yoshida4,controlled_q0.001_phi1.570796326795,1,0.18,0.18,fit_ok,resolved,6.409460482222271e-06,5.630505838520286e-06,3.3649204575469463e-06,3.3578724145666428e-06,7.789546437019857e-07,2.2655853809733394e-06,7.0480429803035145e-09,3.0515880676556286e-06,7.789546437019857e-07,2.2655853809733394e-06,7.0480429803035145e-09,3.0515880676556286e-06,0.0
C,lambda_1.872983346207417,yoshida4,controlled_q0.001_phi3.141592653590,1,0.18,0.18,fit_ok,resolved,1.2419601230883917e-05,1.2091037388596547e-05,3.3649204575469463e-06,3.3578724145666428e-06,3.2856384228736994e-07,8.726116931049601e-06,7.0480429803035145e-09,9.061728816317274e-06,3.2856384228736994e-07,8.726116931049601e-06,7.0480429803035145e-09,9.061728816317274e-06,0.0
C,lambda_1.872983346207417,yoshida4,controlled_q0.001_phi4.712388980385,1,0.18,0.18,fit_ok,resolved,1.0253405170858937e-06,1.085875394742626e-06,3.3649204575469463e-06,3.3578724145666428e-06,-6.053487765673226e-08,-2.2790450628043204e-06,7.0480429803035145e-09,-2.332531897480749e-06,6.053487765673226e-08,2.2790450628043204e-06,7.0480429803035145e-09,2.332531897480749e-06,-4.235164736271502e-22
C,lambda_1.872983346207417,yoshida4,controlled_q0.010_phi0.000000000000,1,0.18,0.18,fit_ok,resolved,-2.3744182874418698e-05,-2.4193387787069444e-05,3.3649204575469463e-06,3.3578724145666428e-06,4.492049126507465e-07,-2.7558308244616392e-05,7.0480429803035145e-09,-2.710205528898534e-05,4.492049126507465e-07,2.7558308244616392e-05,7.0480429803035145e-09,2.710205528898534e-05,0.0
C,lambda_1.872983346207417,yoshida4,controlled_q0.010_phi1.570796326795,1,0.18,0.18,fit_ok,resolved,1.212496054814852e-05,1.0450872499923974e-05,3.3649204575469463e-06,3.3578724145666428e-06,1.6740880482245455e-06,7.085952042377028e-06,7.0480429803035145e-09,8.767088133581876e-06,1.6740880482245455e-06,7.085952042377028e-06,7.0480429803035145e-09,8.767088133581876e-06,0.0
C,lambda_1.872983346207417,yoshida4,controlled_q0.010_phi3.141592653590,1,0.18,0.18,fit_ok,resolved,3.104488926652181e-05,3.078863188386144e-05,3.3649204575469463e-06,3.3578724145666428e-06,2.5625738266036994e-07,2.7423711426314494e-05,7.0480429803035145e-09,2.768701685195517e-05,2.5625738266036994e-07,2.7423711426314494e-05,7.0480429803035145e-09,2.768701685195517e-05,0.0
C,lambda_1.872983346207417,yoshida4,controlled_q0.010_phi4.712388980385,1,0.18,0.18,fit_ok,resolved,-4.824254156057341e-06,-3.855628403084337e-06,3.3649204575469463e-06,3.3578724145666428e-06,-9.686257529730034e-07,-7.220548860631283e-06,7.0480429803035145e-09,-8.182126570623984e-06,9.686257529730034e-07,7.220548860631283e-06,7.0480429803035145e-09,8.182126570623984e-06,1.6940658945086007e-21
C,lambda_1.872983346207417,yoshida4,controlled_q0.050_phi0.000000000000,1,0.18,0.18,fit_ok,resolved,-5.665342478429568e-05,-5.718868049821495e-05,3.3649204575469463e-06,3.3578724145666428e-06,5.352557139192717e-07,-6.0553600955761894e-05,7.0480429803035145e-09,-6.001129719886232e-05,5.352557139192717e-07,6.0553600955761894e-05,7.0480429803035145e-09,6.001129719886232e-05,0.0
C,lambda_1.872983346207417,yoshida4,controlled_q0.050_phi1.570796326795,1,0.18,0.18,fit_ok,resolved,2.1915392036637683e-05,1.8697116614828522e-05,3.3649204575469463e-06,3.3578724145666428e-06,3.218275421809161e-06,1.5332196157281575e-05,7.0480429803035145e-09,1.855751962207104e-05,3.218275421809161e-06,1.5332196157281575e-05,7.0480429803035145e-09,1.855751962207104e-05,0.0
C,lambda_1.872983346207417,yoshida4,controlled_q0.050_phi3.141592653590,1,0.18,0.18,fit_ok,resolved,6.335815514439043e-05,6.324553732179946e-05,3.3649204575469463e-06,3.3578724145666428e-06,1.1261782259096732e-07,5.988061686425252e-05,7.0480429803035145e-09,6.000028272982379e-05,1.1261782259096732e-07,5.988061686425252e-05,7.0480429803035145e-09,6.000028272982379e-05,0.0
C,lambda_1.872983346207417,yoshida4,controlled_q0.050_phi4.712388980385,1,0.18,0.18,fit_ok,resolved,-1.5210661676553934e-05,-1.2640259791332456e-05,3.3649204575469463e-06,3.3578724145666428e-06,-2.570401885221478e-06,-1.6005180248879404e-05,7.0480429803035145e-09,-1.8568534091120575e-05,2.570401885221478e-06,1.6005180248879404e-05,7.0480429803035145e-09,1.8568534091120575e-05,-3.3881317890172014e-21
C,lambda_1.872983346207417,yoshida4,controlled_q0.001_phi0.000000000000,1,0.27,0.27,fit_ok,resolved,-4.413245416600589e-06,-4.291435065478255e-06,3.713329937194654e-05,3.696624146454219e-05,-1.218103511223338e-07,-4.14247344374248e-05,1.6705790740434933e-07,-4.137948688114278e-05,1.218103511223338e-07,4.14247344374248e-05,1.6705790740434933e-07,4.137948688114278e-05,0.0
C,lambda_1.872983346207417,yoshida4,controlled_q0.001_phi1.570796326795,1,0.27,0.27,fit_ok,resolved,5.3417074418453855e-05,5.3663111095142686e-05,3.713329937194654e-05,3.696624146454219e-05,-2.460366766888304e-07,1.6529811723196143e-05,1.6705790740434933e-07,1.6450832953911662e-05,2.460366766888304e-07,1.6529811723196143e-05,1.6705790740434933e-07,1.6450832953911662e-05,0.0
C,lambda_1.872983346207417,yoshida4,controlled_q0.001_phi3.141592653590,1,0.27,0.27,fit_ok,resolved,7.830682848342828e-05,7.840950061188337e-05,3.713329937194654e-05,3.696624146454219e-05,-1.0267212845508581e-07,4.1276201239936826e-05,1.6705790740434933e-07,4.134058701888609e-05,1.0267212845508581e-07,4.1276201239936826e-05,1.6705790740434933e-07,4.134058701888609e-05,0.0
C,lambda_1.872983346207417,yoshida4,controlled_q0.001_phi4.712388980385,1,0.27,0.27,fit_ok,resolved,2.0476508648384454e-05,2.0454954451275984e-05,3.713329937194654e-05,3.696624146454219e-05,2.155419710847073e-08,-1.667834492067056e-05,1.6705790740434933e-07,-1.648973281615774e-05,2.155419710847073e-08,1.667834492067056e-05,1.6705790740434933e-07,1.648973281615774e-05,0.0
C,lambda_1.872983346207417,yoshida4,controlled_q0.010_phi0.000000000000,1,0.27,0.27,fit_ok,resolved,-9.392101860653465e-05,-9.378067818638377e-05,3.713329937194654e-05,3.696624146454219e-05,-1.4034042015087164e-07,-0.00013091397755833032,1.6705790740434933e-07,-0.00013088726007107684,1.4034042015087164e-07,0.00013091397755833032,1.6705790740434933e-07,0.00013088726007107684,0.0
C,lambda_1.872983346207417,yoshida4,controlled_q0.010_phi1.570796326795,1,0.27,0.27,fit_ok,resolved,8.812888251816939e-05,8.866028752778314e-05,3.713329937194654e-05,3.696624146454219e-05,-5.314050096137495e-07,5.15269881558366e-05,1.6705790740434933e-07,5.11626410536272e-05,5.314050096137495e-07,5.15269881558366e-05,1.6705790740434933e-07,5.11626410536272e-05,0.0
C,lambda_1.872983346207417,yoshida4,controlled_q0.010_phi3.141592653590,1,0.27,0.27,fit_ok,resolved,0.00016648185167816905,0.00016656194495539883,3.713329937194654e-05,3.696624146454219e-05,-8.009327722978432e-08,0.0001294286455834523,1.6705790740434933e-07,0.00012951561021362686,8.009327722978432e-08,0.0001294286455834523,1.6705790740434933e-07,0.00012951561021362686,0.0
C,lambda_1.872983346207417,yoshida4,controlled_q0.010_phi4.712388980385,1,0.27,0.27,fit_ok,resolved,-1.556804944657432e-05,-1.5879020758825236e-05,3.713329937194654e-05,3.696624146454219e-05,3.1097131225091507e-07,-5.301232013077178e-05,1.6705790740434933e-07,-5.2534290911116515e-05,3.1097131225091507e-07,5.301232013077178e-05,1.6705790740434933e-07,5.2534290911116515e-05,0.0
C,lambda_1.872983346207417,yoshida4,controlled_q0.050_phi0.000000000000,1,0.27,0.27,fit_ok,resolved,-0.00025187826714977146,-0.00025171106404625696,3.713329937194654e-05,3.696624146454219e-05,-1.6720310351450284e-07,-0.00028884436341820353,1.6705790740434933e-07,-0.00028884450861431366,1.6720310351450284e-07,0.00028884436341820353,1.6705790740434933e-07,0.00028884450861431366,0.0
C,lambda_1.872983346207417,yoshida4,controlled_q0.050_phi1.570796326795,1,0.27,0.27,fit_ok,resolved,0.00014688914040246497,0.00014791294277665616,3.713329937194654e-05,3.696624146454219e-05,-1.0238023741911844e-06,0.00011077964340470961,1.6705790740434933e-07,0.00010992289893792278,1.0238023741911844e-06,0.00011077964340470961,1.6705790740434933e-07,0.00010992289893792278,0.0
C,lambda_1.872983346207417,yoshida4,controlled_q0.050_phi3.141592653590,1,0.27,0.27,fit_ok,resolved,0.000318515766909436,0.0003185510029157608,3.713329937194654e-05,3.696624146454219e-05,-3.523600632484355e-08,0.0002814177035438143,1.6705790740434933e-07,0.0002815495254448938,3.523600632484355e-08,0.0002814177035438143,1.6705790740434933e-07,0.0002815495254448938,5.421010862427522e-20
C,lambda_1.872983346207417,yoshida4,controlled_q0.050_phi4.712388980385,1,0.27,0.27,fit_ok,resolved,-8.025164064284238e-05,-8.107300390716412e-05,3.713329937194654e-05,3.696624146454219e-05,8.213632643217379e-07,-0.00011820630327911066,1.6705790740434933e-07,-0.00011721788210738457,8.213632643217379e-07,0.00011820630327911066,1.6705790740434933e-07,0.00011721788210738457,0.0
C,lambda_1.872983346207417,yoshida4,controlled_q0.001_phi0.000000000000,1,0.4,0.4,fit_ok,resolved,0.00019445426114592503,0.00019444607463831704,0.0003664968627667474,0.00036324978603330393,8.18650760798633e-09,-0.00017205078812843034,3.247076733443443e-06,-0.0001687955248873789,8.18650760798633e-09,0.00017205078812843034,3.247076733443443e-06,0.0001687955248873789,0.0
C,lambda_1.872983346207417,yoshida4,controlled_q0.001_phi1.570796326795,1,0.4,0.4,fit_ok,resolved,0.00047454979521131205,0.00047453321528739215,0.0003664968627667474,0.00036324978603330393,1.6579923919901596e-08,0.00010803635252064478,3.247076733443443e-06,0.00011130000917800812,1.6579923919901596e-08,0.00010803635252064478,3.247076733443443e-06,0.00011130000917800812,0.0
C,lambda_1.872983346207417,yoshida4,controlled_q0.001_phi3.141592653590,1,0.4,0.4,fit_ok,resolved,0.000537088563936904,0.0005370816634441098,0.0003664968627667474,0.00036324978603330393,6.900492794249639e-09,0.0001705848006773624,3.247076733443443e-06,0.0001738387779036001,6.900492794249639e-09,0.0001705848006773624,3.247076733443443e-06,0.0001738387779036001,0.0
C,lambda_1.872983346207417,yoshida4,controlled_q0.001_phi4.712388980385,1,0.4,0.4,fit_ok,resolved,0.0002569930298715129,0.00025699452279503033,0.0003664968627667474,0.00036324978603330393,-1.4929235174487854e-09,-0.00010950233997171705,3.247076733443443e-06,-0.00010625675616179105,1.4929235174487854e-09,0.00010950233997171705,3.247076733443443e-06,0.00010625675616179105,0.0
C,lambda_1.872983346207417,yoshida4,controlled_q0.010_phi0.000000000000,1,0.4,0.4,fit_ok,resolved,-0.00018013222044793405,-0.0001801416520809416,0.0003664968627667474,0.00036324978603330393,9.431633007553992e-09,-0.000546638514847689,3.247076733443443e-06,-0.000543382006481238,9.431633007553992e-09,0.000546638514847689,3.247076733443443e-06,0.000543382006481238,0.0
C,lambda_1.872983346207417,yoshida4,controlled_q0.010_phi1.570796326795,1,0.4,0.4,fit_ok,resolved,0.0007016087837090456,0.0007015729295936114,0.0003664968627667474,0.00036324978603330393,3.5854115434203956e-08,0.00033507606682686404,3.247076733443443e-06,0.0003383589976757417,3.5854115434203956e-08,0.00033507606682686404,3.247076733443443e-06,0.0003383589976757417,0.0
C,lambda_1.872983346207417,yoshida4,controlled_q0.010_phi3.141592653590,1,0.4,0.4,fit_ok,resolved,0.0008984808863609329,0.0008984755031037661,0.0003664968627667474,0.00036324978603330393,5.383257166749998e-09,0.0005319786403370188,3.247076733443443e-06,0.000535231100327629,5.383257166749998e-09,0.0005319786403370188,3.247076733443443e-06,0.000535231100327629,0.0
C,lambda_1.872983346207417,yoshida4,controlled_q0.010_phi4.712388980385,1,0.4,0.4,fit_ok,resolved,1.6739882203982193e-05,1.6760921429243014e-05,0.0003664968627667474,0.00036324978603330393,-2.1039225260821538e-08,-0.00034973594133750436,3.247076733443443e-06,-0.00034650990382932177,2.1039225260821538e-08,0.00034973594133750436,3.247076733443443e-06,0.00034650990382932177,0.0
C,lambda_1.872983346207417,yoshida4,controlled_q0.050_phi0.000000000000,1,0.4,0.4,fit_ok,resolved,-0.0008514588083383268,-0.000851470044934216,0.0003664968627667474,0.00036324978603330393,1.1236595889212511e-08,-0.0012179669077009635,3.247076733443443e-06,-0.0012147085943716306,1.1236595889212511e-08,0.0012179669077009635,3.247076733443443e-06,0.0012147085943716306,-2.168404344971009e-19
C,lambda_1.872983346207417,yoshida4,controlled_q0.050_phi1.570796326795,1,0.4,0.4,fit_ok,resolved,0.0010799323771991081,0.0010798632640278763,0.0003664968627667474,0.00036324978603330393,6.911317123182818e-08,0.0007133664012611289,3.247076733443443e-06,0.0007166825911658042,6.911317123182818e-08,0.0007133664012611289,3.247076733443443e-06,0.0007166825911658042,0.0
C,lambda_1.872983346207417,yoshida4,controlled_q0.050_phi3.141592653590,1,0.4,0.4,fit_ok,resolved,0.0015111667668298572,0.0015111643979143616,0.0003664968627667474,0.00036324978603330393,2.3689154956228753e-09,0.0011446675351476142,3.247076733443443e-06,0.0011479169807965533,2.3689154956228753e-09,0.0011446675351476142,3.247076733443443e-06,0.0011479169807965533,0.0
C,lambda_1.872983346207417,yoshida4,controlled_q0.050_phi4.712388980385,1,0.4,0.4,fit_ok,resolved,-0.00042022441870763667,-0.0004201689110477913,0.0003664968627667474,0.00036324978603330393,-5.550765984536649e-08,-0.0007866657738145387,3.247076733443443e-06,-0.0007834742047409406,5.550765984536649e-08,0.0007866657738145387,3.247076733443443e-06,0.0007834742047409406,0.0
C,lambda_1.902983346207417,yoshida4,controlled_q0.001_phi0.000000000000,-1,0.05,-0.05,fit_ok,resolved,-1.5447708710862928e-08,-2.169939413880464e-08,3.883640368973608e-08,3.8836077909110145e-08,6.251685427941712e-09,-6.053579782854072e-08,3.2578062593579675e-13,-5.4283786619973076e-08,6.251685427941712e-09,6.053579782854072e-08,3.2578062593579675e-13,5.4283786619973076e-08,0.0
C,lambda_1.902983346207417,yoshida4,controlled_q0.001_phi1.570796326795,-1,0.05,-0.05,fit_ok,resolved,5.960276908322448e-08,3.4476556574902784e-08,3.883640368973608e-08,3.8836077909110145e-08,2.5126212508321694e-08,-4.359847114833297e-09,3.2578062593579675e-13,2.0766691174114333e-08,2.5126212508321694e-08,4.359847114833297e-09,3.2578062593579675e-13,2.0766691174114333e-08,0.0
C,lambda_1.902983346207417,yoshida4,controlled_q0.001_phi3.141592653590,-1,0.05,-0.05,fit_ok,resolved,1.0449373650718225e-07,9.921685590351793e-08,3.883640368973608e-08,3.8836077909110145e-08,5.276880603664317e-09,6.038045221378185e-08,3.2578062593579675e-13,6.56576585980721e-08,5.276880603664317e-09,6.038045221378185e-08,3.2578062593579675e-13,6.56576585980721e-08,0.0
C,lambda_1.902983346207417,yoshida4,controlled_q0.001_phi4.712388980385,-1,0.05,-0.05,fit_ok,resolved,2.9443258713120076e-08,4.304090521489723e-08,3.883640368973608e-08,3.8836077909110145e-08,-1.3597646501777153e-08,4.204501525161149e-09,3.2578062593579675e-13,-9.392819195990069e-09,1.3597646501777153e-08,4.204501525161149e-09,3.2578062593579675e-13,9.392819195990069e-09,0.0
C,lambda_1.902983346207417,yoshida4,controlled_q0.010_phi0.000000000000,-1,0.05,-0.05,fit_ok,resolved,-1.4506789745891674e-07,-1.5226255870131282e-07,3.883640368973608e-08,3.8836077909110145e-08,7.194661242396074e-09,-1.910989623910489e-07,3.2578062593579675e-13,-1.839039753680269e-07,7.194661242396074e-09,1.910989623910489e-07,3.2578062593579675e-13,1.839039753680269e-07,0.0
C,lambda_1.902983346207417,yoshida4,controlled_q0.010_phi1.570796326795,-1,0.05,-0.05,fit_ok,resolved,9.119107708496889e-08,2.4579386997958252e-08,3.883640368973608e-08,3.8836077909110145e-08,6.661169008701064e-08,-1.4257016691777828e-08,3.2578062593579675e-13,5.235499917585875e-08,6.661169008701064e-08,1.4257016691777828e-08,3.2578062593579675e-13,5.235499917585875e-08,0.0
C,lambda_1.902983346207417,yoshida4,controlled_q0.010_phi3.141592653590,-1,0.05,-0.05,fit_ok,resolved,2.3250788467373939e-07,2.2838190993319552e-07,3.883640368973608e-08,3.8836077909110145e-08,4.125974740543864e-09,1.8954550624345945e-07,3.2578062593579675e-13,1.9367180676462924e-07,4.125974740543864e-09,1.8954550624345945e-07,3.2578062593579675e-13,1.9367180676462924e-07,0.0
C,lambda_1.902983346207417,yoshida4,controlled_q0.010_phi4.712388980385,-1,0.05,-0.05,fit_ok,resolved,-3.751089870183038e-09,5.153996451845444e-08,3.883640368973608e-08,3.8836077909110145e-08,-5.5291054388637476e-08,1.2703560828718359e-08,3.2578062593579675e-13,-4.258716777929318e-08,5.5291054388637476e-08,1.2703560828718359e-08,3.2578062593579675e-13,4.258716777929318e-08,0.0
