condition,state_id,direction_id,source_state_method,source_state_exact_overlap_probability,target_energy_error_hartree,direction_excitation_energy_hartree,excited_weight,phase_index,relative_phase_radians,normalization,energy_error_hartree,energy_variance_hartree2,hamiltonian_residual_2_norm,exact_ground_overlap_probability
CO_active_eq_sto3g,rhf_orthogonal_component__de0.001__phase3,rhf_orthogonal_component,rhf_determinant,0.9188449291902506,0.001,1.7060003326138586,0.000586166356994693,3,4.71238898038469,1.0,0.0009999999999985576,0.002187628298152333,0.046772088879505194,0.9994138336430056
CO_active_eq_sto3g,rhf_orthogonal_component__de0.005__phase0,rhf_orthogonal_component,rhf_determinant,0.9188449291902506,0.005,1.7060003326138586,0.0029308317849734648,0,0.0,0.9999999999999999,0.005000000000000782,0.010918141490805056,0.10448991095223048,0.9970691682150269
CO_active_eq_sto3g,rhf_orthogonal_component__de0.005__phase1,rhf_orthogonal_component,rhf_determinant,0.9188449291902506,0.005,1.7060003326138586,0.0029308317849734648,1,1.5707963267948966,1.0,0.004999999999999005,0.010918141490790845,0.10448991095216248,0.9970691682150269
CO_active_eq_sto3g,rhf_orthogonal_component__de0.005__phase2,rhf_orthogonal_component,rhf_determinant,0.9188449291902506,0.005,1.7060003326138586,0.0029308317849734648,2,3.141592653589793,1.0,0.004999999999999893,0.010918141490790845,0.10448991095216248,0.9970691682150269
CO_active_eq_sto3g,rhf_orthogonal_component__de0.005__phase3,rhf_orthogonal_component,rhf_determinant,0.9188449291902506,0.005,1.7060003326138586,0.0029308317849734648,3,4.71238898038469,1.0,0.004999999999999005,0.010918141490790845,0.10448991095216248,0.9970691682150269
CO_active_eq_sto3g,rhf_orthogonal_component__de0.01__phase0,rhf_orthogonal_component,rhf_determinant,0.9188449291902506,0.01,1.7060003326138586,0.0058616635699469295,0,0.0,1.0,0.00999999999999801,0.021786282981587135,0.14760177160721052,0.9941383364300538
CO_active_eq_sto3g,rhf_orthogonal_component__de0.01__phase1,rhf_orthogonal_component,rhf_determinant,0.9188449291902506,0.01,1.7060003326138586,0.0058616635699469295,1,1.5707963267948966,1.0,0.010000000000001563,0.02178628298160845,0.14760177160728272,0.9941383364300533
CO_active_eq_sto3g,rhf_orthogonal_component__de0.01__phase2,rhf_orthogonal_component,rhf_determinant,0.9188449291902506,0.01,1.7060003326138586,0.0058616635699469295,2,3.141592653589793,1.0,0.009999999999999787,0.02178628298159424,0.1476017716072346,0.9941383364300536
CO_active_eq_sto3g,rhf_orthogonal_component__de0.01__phase3,rhf_orthogonal_component,rhf_determinant,0.9188449291902506,0.01,1.7060003326138586,0.0058616635699469295,3,4.71238898038469,1.0,0.010000000000001563,0.02178628298160845,0.14760177160728272,0.9941383364300533
CO_active_eq_sto3g,rhf_orthogonal_component__de0.05__phase0,rhf_orthogonal_component,rhf_determinant,0.9188449291902506,0.05,1.7060003326138586,0.02930831784973465,0,0.0,1.0,0.05000000000000071,0.10693141490800429,0.32700369249903627,0.9706916821502658
