condition,formula,state_id,direction_id,target_energy_error_hartree,phase_index,relative_phase_radians,a4,a6,coefficient_relative_2_norm_error,predicted_time,exact_echo_predicted_time,predicted_time_relative_error,predicted_model_cost,exact_echo_predicted_model_cost,predicted_model_cost_relative_error,minimum_echo_magnitude,training_design_condition_number,training_maximum_absolute_residual_hartree
N2_active_eq_sto3g,yoshida4,rhf_orthogonal_component__de0.05__phase1,rhf_orthogonal_component,0.05,1,1.5707963267948966,-0.063069116415151,0.05913756962540419,0.6198155548690485,0.1510743037466867,0.14978236827717722,0.008625417559954052,518010876.0735952,521673365.26555234,0.0070206559042798045,0.999999999999992,29.20924143389023,5.1596164428387886e-11
N2_active_eq_sto3g,yoshida4,rhf_orthogonal_component__de0.05__phase2,rhf_orthogonal_component,0.05,2,3.141592653589793,-0.05504318206151089,0.010908344549463657,0.17084831850667123,0.15538324459007963,0.14978236827717722,0.03739342872812501,502786603.57024944,521673365.26555234,0.03620419011748621,0.9999999999999926,29.20924143389023,1.4284008112180646e-13
N2_active_eq_sto3g,yoshida4,rhf_orthogonal_component__de0.05__phase3,rhf_orthogonal_component,0.05,3,4.71238898038469,-0.06340466542232094,-0.019633135587926395,0.5670491029003369,0.1493716373475644,0.14978236827717722,0.002742184773395717,522404246.373661,521673365.26555234,0.0014010320571697932,0.999999999999991,29.20924143389023,5.163065596236579e-11
N2_active_stretch150_sto3g,current_m3,cisd_orthogonal_component__de0.001__phase0,cisd_orthogonal_component,0.001,0,0.0,-2.2289596673083994e-05,5.089063246334431e-09,0.19868431318329202,1.0936167194072675,1.1737059952182491,0.06823623304070214,163121243.325347,153231627.32643315,0.06454030523245535,0.9999999997848763,29.20924143389023,3.4281003841335855e-10
N2_active_stretch150_sto3g,current_m3,cisd_orthogonal_component__de0.001__phase1,cisd_orthogonal_component,0.001,1,1.5707963267948966,-1.8445809679796866e-05,3.00398518730708e-06,0.10852036724670225,1.2924933787127537,1.1737059952182491,0.10120710295291291,144360313.54920286,153231627.32643315,0.05789479582000079,0.9999999997971551,29.20924143389023,2.5870931952302832e-11
N2_active_stretch150_sto3g,current_m3,cisd_orthogonal_component__de0.001__phase2,cisd_orthogonal_component,0.001,2,3.141592653589793,-1.4845651160590816e-05,1.605057895794299e-06,0.20849023292213795,1.3039681579956137,1.1737059952182491,0.11098363926576216,140279732.951594,153231627.32643315,0.08452494175531666,0.9999999998069604,29.20924143389023,2.87849469078737e-10
N2_active_stretch150_sto3g,current_m3,cisd_orthogonal_component__de0.001__phase3,cisd_orthogonal_component,0.001,3,4.71238898038469,-1.868943798516876e-05,-1.3938387675661344e-06,0.12717815587792122,1.1087798206024753,1.1737059952182491,0.05531723862729432,159591926.61316252,153231627.32643315,0.04150774482855191,0.9999999997946099,29.20924143389023,5.4749236590832975e-11
N2_active_stretch150_sto3g,current_m3,cisd_orthogonal_component__de0.005__phase0,cisd_orthogonal_component,0.005,0,0.0,-2.634127170245859e-05,-1.7113033832905555e-06,0.4326937091947963,1.0251193124636644,1.1737059952182491,0.12659616919393446,172936692.2635197,153231627.32643315,0.12859659119268096,0.9999999997700048,29.20924143389023,8.020395211074726e-10
N2_active_stretch150_sto3g,current_m3,cisd_orthogonal_component__de0.005__phase1,cisd_orthogonal_component,0.005,1,1.5707963267948966,-1.7762437768093426e-05,4.981843934008276e-06,0.21908589053275954,1.888245184745321,1.1737059952182491,0.6087889066241023,75579616.04230717,153231627.32643315,0.506762296002391,0.9999999997973247,29.20924143389023,3.8620449335112385e-11
N2_active_stretch150_sto3g,current_m3,cisd_orthogonal_component__de0.005__phase2,cisd_orthogonal_component,0.005,2,3.141592653589793,-9.727350989903788e-06,1.8596196828853874e-06,0.48143541156066877,2.1076125213416286,1.1737059952182491,0.7956903431763767,82739585.01355723,153231627.32643315,0.46003585253783785,0.9999999998193176,29.20924143389023,6.055131538318299e-10
N2_active_stretch150_sto3g,current_m3,cisd_orthogonal_component__de0.005__phase3,cisd_orthogonal_component,0.005,3,4.71238898038469,-1.8306184840655484e-05,-4.833527876462276e-06,0.3115657899432987,1.0540404398398524,1.1737059952182491,0.10195530726256974,165799043.57183957,153231627.32643315,0.0820158113875129,0.9999999997916363,29.20924143389023,1.5790563077685298e-10
