formula_id,formal_order,variant,degree,word,signed_residual,absolute_residual
paper_new4_projected,4,stored_float_binary,4,XYYX,0.00000000000000095689472401682493395057942424890150143696037592135616352371751261113444294767275,0.00000000000000095689472401682493395057942424890150143696037592135616352371751261113444294767275
paper_new4_projected,4,stored_float_binary,4,XYYY,0.00000000000000047844736200841246697528971212445075071848018796067808176185875630553427710526378,0.00000000000000047844736200841246697528971212445075071848018796067808176185875630553427710526378
paper_new4_projected,4,stored_float_binary,4,YXXX,-0.0000000000000002392236810042062334876448560622253753592400939803390408809293781527341941840593,0.0000000000000002392236810042062334876448560622253753592400939803390408809293781527341941840593
paper_new4_projected,4,stored_float_binary,4,YXXY,-0.00000000000000047844736200841246697528971212445075071848018796067808176185875630553427710526378,0.00000000000000047844736200841246697528971212445075071848018796067808176185875630553427710526378
paper_new4_projected,4,stored_float_binary,4,YXYX,-0.00000000000000047844736200841246697528971212445075071848018796067808176185875630553427710526378,0.00000000000000047844736200841246697528971212445075071848018796067808176185875630553427710526378
paper_new4_projected,4,stored_float_binary,4,YXYY,-0.00000000000000047844736200841246697528971212445075071848018796067808176185875630553427710526378,0.00000000000000047844736200841246697528971212445075071848018796067808176185875630553427710526378
paper_new4_projected,4,stored_float_binary,4,YYXX,0.00000000000000023922368100420623348764485606222537535924009398033904088092937815280008292120449,0.00000000000000023922368100420623348764485606222537535924009398033904088092937815280008292120449
paper_new4_projected,4,stored_float_binary,4,YYXY,-0.00000000000000047844736200841246697528971212445075071848018796067808176185875630553427710526378,0.00000000000000047844736200841246697528971212445075071848018796067808176185875630553427710526378
paper_new4_projected,4,stored_float_binary,4,YYYX,0.00000000000000047844736200841246697528971212445075071848018796067808176185875630553427710526378,0.00000000000000047844736200841246697528971212445075071848018796067808176185875630553427710526378
paper_new4_projected,4,stored_float_binary,4,YYYY,0.0,0.0
m5_best,4,stored_float_binary,0,I,0.0,0.0
m5_best,4,stored_float_binary,1,X,0.0,0.0
m5_best,4,stored_float_binary,1,Y,0.0,0.0
m5_best,4,stored_float_binary,2,XX,0.0,0.0
m5_best,4,stored_float_binary,2,XY,0.0,0.0
m5_best,4,stored_float_binary,2,YX,0.0,0.0
m5_best,4,stored_float_binary,2,YY,0.0,0.0
m5_best,4,stored_float_binary,3,XXX,0.0,0.0
m5_best,4,stored_float_binary,3,XXY,0.0000000000000000016575545985450541801263004289861650191821221248431702891625514337955915553532645,0.0000000000000000016575545985450541801263004289861650191821221248431702891625514337955915553532645
m5_best,4,stored_float_binary,3,XYX,-0.0000000000000000033151091970901083602526008579723300383642442496863405783251028673276281621257659,0.0000000000000000033151091970901083602526008579723300383642442496863405783251028673276281621257659
m5_best,4,stored_float_binary,3,XYY,-0.0000000000000000033151091970901083602526008579723300383642442496863405783251028673276281621257659,0.0000000000000000033151091970901083602526008579723300383642442496863405783251028673276281621257659
m5_best,4,stored_float_binary,3,YXX,0.0000000000000000016575545985450541801263004289861650191821221248431702891625514337955915553532645,0.0000000000000000016575545985450541801263004289861650191821221248431702891625514337955915553532645
m5_best,4,stored_float_binary,3,YXY,0.0000000000000000066302183941802167205052017159446600767284884993726811566502057349188112728322949,0.0000000000000000066302183941802167205052017159446600767284884993726811566502057349188112728322949
