condition,state_id,direction_id,source_state_method,source_state_exact_overlap_probability,target_energy_error_hartree,direction_excitation_energy_hartree,excited_weight,phase_index,relative_phase_radians,normalization,energy_error_hartree,energy_variance_hartree2,hamiltonian_residual_2_norm,exact_ground_overlap_probability
CO_active_stretch150_sto3g,cisd_orthogonal_component__de0.001__phase3,cisd_orthogonal_component,cisd,0.9345056707308853,0.001,0.8439805764237542,0.0011848613912862256,3,4.71238898038469,1.0,0.0009999999999994458,0.0018966971806797517,0.04355108702064452,0.9988151386087141
CO_active_stretch150_sto3g,cisd_orthogonal_component__de0.005__phase0,cisd_orthogonal_component,cisd,0.9345056707308853,0.005,0.8439805764237542,0.005924306956431128,0,0.0,1.0,0.004999999999999005,0.009463485903424385,0.09728044974929127,0.994075693043569
CO_active_stretch150_sto3g,cisd_orthogonal_component__de0.005__phase1,cisd_orthogonal_component,cisd,0.9345056707308853,0.005,0.8439805764237542,0.005924306956431128,1,1.5707963267948966,1.0,0.004999999999999893,0.009463485903435043,0.09728044974934605,0.994075693043569
CO_active_stretch150_sto3g,cisd_orthogonal_component__de0.005__phase2,cisd_orthogonal_component,cisd,0.9345056707308853,0.005,0.8439805764237542,0.005924306956431128,2,3.141592653589793,1.0,0.004999999999999005,0.00946348590343149,0.0972804497493278,0.9940756930435695
CO_active_stretch150_sto3g,cisd_orthogonal_component__de0.005__phase3,cisd_orthogonal_component,cisd,0.9345056707308853,0.005,0.8439805764237542,0.005924306956431128,3,4.71238898038469,1.0,0.004999999999999893,0.009463485903435043,0.09728044974934605,0.994075693043569
CO_active_stretch150_sto3g,cisd_orthogonal_component__de0.01__phase0,cisd_orthogonal_component,cisd,0.9345056707308853,0.01,0.8439805764237542,0.011848613912862255,0,0.0,1.0,0.010000000000000675,0.01887697180687198,0.13739349259288802,0.9881513860871382
CO_active_stretch150_sto3g,cisd_orthogonal_component__de0.01__phase1,cisd_orthogonal_component,cisd,0.9345056707308853,0.01,0.8439805764237542,0.011848613912862255,1,1.5707963267948966,1.0,0.009999999999999787,0.018876971806864873,0.13739349259286218,0.9881513860871382
CO_active_stretch150_sto3g,cisd_orthogonal_component__de0.01__phase2,cisd_orthogonal_component,cisd,0.9345056707308853,0.01,0.8439805764237542,0.011848613912862255,2,3.141592653589793,1.0000000000000002,0.009999999999998899,0.01887697180686132,0.13739349259284925,0.9881513860871382
CO_active_stretch150_sto3g,cisd_orthogonal_component__de0.01__phase3,cisd_orthogonal_component,cisd,0.9345056707308853,0.01,0.8439805764237542,0.011848613912862255,3,4.71238898038469,1.0,0.009999999999998899,0.018876971806857767,0.1373934925928363,0.9881513860871382
CO_active_stretch150_sto3g,cisd_orthogonal_component__de0.05__phase0,cisd_orthogonal_component,cisd,0.9345056707308853,0.05,0.8439805764237542,0.05924306956431128,0,0.0,1.0,0.04999999999999982,0.09238485903432547,0.30394877699100137,0.940756930435689
CO_active_stretch150_sto3g,cisd_orthogonal_component__de0.05__phase1,cisd_orthogonal_component,cisd,0.9345056707308853,0.05,0.8439805764237542,0.05924306956431128,1,1.5707963267948966,1.0,0.049999999999998934,0.09238485903432192,0.3039487769909955,0.940756930435689
CO_active_stretch150_sto3g,cisd_orthogonal_component__de0.05__phase2,cisd_orthogonal_component,cisd,0.9345056707308853,0.05,0.8439805764237542,0.05924306956431128,2,3.141592653589793,1.0,0.049999999999998934,0.09238485903431126,0.303948776990978,0.9407569304356883
CO_active_stretch150_sto3g,cisd_orthogonal_component__de0.05__phase3,cisd_orthogonal_component,cisd,0.9345056707308853,0.05,0.8439805764237542,0.05924306956431128,3,4.71238898038469,1.0,0.049999999999998934,0.09238485903432192,0.3039487769909955,0.940756930435689
CO_active_stretch150_sto3g,rhf_orthogonal_component__de0.001__phase0,rhf_orthogonal_component,rhf_determinant,0.539086003490816,0.001,0.5920396034068434,0.0016890761939667245,0,0.0,1.0,0.0009999999999994458,0.001187650288763109,0.0344623024298016,0.9983109238060341
CO_active_stretch150_sto3g,rhf_orthogonal_component__de0.001__phase1,rhf_orthogonal_component,rhf_determinant,0.539086003490816,0.001,0.5920396034068434,0.0016890761939667245,1,1.5707963267948966,1.0,0.0009999999999985576,0.0011876502887666618,0.03446230242985314,0.9983109238060337
CO_active_stretch150_sto3g,rhf_orthogonal_component__de0.001__phase2,rhf_orthogonal_component,rhf_determinant,0.539086003490816,0.001,0.5920396034068434,0.0016890761939667245,2,3.141592653589793,1.0,0.0009999999999985576,0.001187650288763109,0.0344623024298016,0.9983109238060339
CO_active_stretch150_sto3g,rhf_orthogonal_component__de0.001__phase3,rhf_orthogonal_component,rhf_determinant,0.539086003490816,0.001,0.5920396034068434,0.0016890761939667245,3,4.71238898038469,1.0,0.0009999999999985576,0.0011876502887666618,0.03446230242985314,0.9983109238060337
CO_active_stretch150_sto3g,rhf_orthogonal_component__de0.005__phase0,rhf_orthogonal_component,rhf_determinant,0.539086003490816,0.005,0.5920396034068434,0.008445380969833622,0,0.0,0.9999999999999999,0.005000000000002558,0.00591825144385183,0.07693017251931669,0.9915546190301664
CO_active_stretch150_sto3g,rhf_orthogonal_component__de0.005__phase1,rhf_orthogonal_component,rhf_determinant,0.539086003490816,0.005,0.5920396034068434,0.008445380969833622,1,1.5707963267948966,1.0,0.004999999999999005,0.005918251443830513,0.07693017251917815,0.9915546190301668
CO_active_stretch150_sto3g,rhf_orthogonal_component__de0.005__phase2,rhf_orthogonal_component,rhf_determinant,0.539086003490816,0.005,0.5920396034068434,0.008445380969833622,2,3.141592653589793,1.0,0.00500000000000167,0.00591825144385183,0.07693017251931669,0.9915546190301664
CO_active_stretch150_sto3g,rhf_orthogonal_component__de0.005__phase3,rhf_orthogonal_component,rhf_determinant,0.539086003490816,0.005,0.5920396034068434,0.008445380969833622,3,4.71238898038469,1.0,0.004999999999999005,0.005918251443830513,0.07693017251917815,0.9915546190301668
CO_active_stretch150_sto3g,rhf_orthogonal_component__de0.01__phase0,rhf_orthogonal_component,rhf_determinant,0.539086003490816,0.01,0.5920396034068434,0.016890761939667244,0,0.0,1.0,0.009999999999998899,0.011786502887670025,0.10856566164156153,0.983109238060333
CO_active_stretch150_sto3g,rhf_orthogonal_component__de0.01__phase1,rhf_orthogonal_component,rhf_determinant,0.539086003490816,0.01,0.5920396034068434,0.016890761939667244,1,1.5707963267948966,1.0,0.009999999999998899,0.011786502887673578,0.1085656616415779,0.9831092380603332
CO_active_stretch150_sto3g,rhf_orthogonal_component__de0.01__phase2,rhf_orthogonal_component,rhf_determinant,0.539086003490816,0.01,0.5920396034068434,0.016890761939667244,2,3.141592653589793,0.9999999999999999,0.010000000000000675,0.011786502887680683,0.10856566164161062,0.9831092380603328
CO_active_stretch150_sto3g,rhf_orthogonal_component__de0.01__phase3,rhf_orthogonal_component,rhf_determinant,0.539086003490816,0.01,0.5920396034068434,0.016890761939667244,3,4.71238898038469,1.0,0.009999999999998899,0.011786502887673578,0.1085656616415779,0.9831092380603332
CO_active_stretch150_sto3g,rhf_orthogonal_component__de0.05__phase0,rhf_orthogonal_component,rhf_determinant,0.539086003490816,0.05,0.5920396034068434,0.08445380969833623,0,0.0,1.0,0.049999999999998046,0.056932514438365445,0.23860535291222082,0.9155461903016641
CO_active_stretch150_sto3g,rhf_orthogonal_component__de0.05__phase1,rhf_orthogonal_component,rhf_determinant,0.539086003490816,0.05,0.5920396034068434,0.08445380969833623,1,1.5707963267948966,1.0,0.04999999999999982,0.05693251443838321,0.23860535291225804,0.9155461903016645
CO_active_stretch150_sto3g,rhf_orthogonal_component__de0.05__phase2,rhf_orthogonal_component,rhf_determinant,0.539086003490816,0.05,0.5920396034068434,0.08445380969833623,2,3.141592653589793,1.0,0.04999999999999627,0.05693251443836189,0.23860535291221338,0.9155461903016645
CO_active_stretch150_sto3g,rhf_orthogonal_component__de0.05__phase3,rhf_orthogonal_component,rhf_determinant,0.539086003490816,0.05,0.5920396034068434,0.08445380969833623,3,4.71238898038469,1.0,0.04999999999999982,0.05693251443838321,0.23860535291225804,0.9155461903016645
